REPRESENTATIVE,PARTY,STATE,VOTE,session,roll_no,chamber,congress,bio_url
Evans,Democratic,IL,AYE,2,107,House,101,
Fascell,Democratic,FL,AYE,2,107,House,101,
Fawell,Republican,IL,NO,2,107,House,101,
Fazio,Democratic,CA,AYE,2,107,House,101,
Feighan,Democratic,OH,AYE,2,107,House,101,
Fields (TX),Republican,TX,NO,2,107,House,101,
Fish,Republican,NY,AYE,2,107,House,101,
Flake,Democratic,NY,AYE,2,107,House,101,
Flippo,Democratic,AL,NOT VOTING,2,107,House,101,
Foglietta,Democratic,PA,AYE,2,107,House,101,
Ford (MI),Democratic,MI,AYE,2,107,House,101,
Ford,Democratic,TN,AYE,2,107,House,101,
Frank (MA),Democratic,MA,AYE,2,107,House,101,
Frenzel,Republican,MN,NO,2,107,House,101,
Frost,Democratic,TX,AYE,2,107,House,101,
Gallegly,Republican,CA,NO,2,107,House,101,
Gallo,Republican,NJ,NO,2,107,House,101,
Gaydos,Democratic,PA,AYE,2,107,House,101,
Gejdenson,Democratic,CT,AYE,2,107,House,101,
Gekas,Republican,PA,NO,2,107,House,101,
Gephardt,Democratic,MO,AYE,2,107,House,101,
Geren,Democratic,TX,NO,2,107,House,101,
Gibbons,Democratic,FL,AYE,2,107,House,101,
Gillmor,Republican,OH,AYE,2,107,House,101,
Gilman,Republican,NY,AYE,2,107,House,101,
Gingrich,Republican,GA,NO,2,107,House,101,
Glickman,Democratic,KS,NO,2,107,House,101,
Gonzalez,Democratic,TX,AYE,2,107,House,101,
Goodling,Republican,PA,NO,2,107,House,101,
Gordon,Democratic,TN,AYE,2,107,House,101,
Goss,Republican,FL,NO,2,107,House,101,
Gradison,Republican,OH,NO,2,107,House,101,
Grandy,Republican,IA,NO,2,107,House,101,
Grant,Republican,FL,NO,2,107,House,101,
Gray,Democratic,PA,AYE,2,107,House,101,
Green,Republican,NY,AYE,2,107,House,101,
Guarini,Democratic,NJ,AYE,2,107,House,101,
Gunderson,Republican,WI,NO,2,107,House,101,
Hall (OH),Democratic,OH,AYE,2,107,House,101,
Hall (TX),Democratic,TX,NO,2,107,House,101,
Hamilton,Democratic,IN,NO,2,107,House,101,
Hammerschmidt,Republican,AR,NO,2,107,House,101,
Hancock,Republican,MO,NO,2,107,House,101,
Hansen,Republican,UT,NO,2,107,House,101,
Harris,Democratic,AL,NO,2,107,House,101,
Hastert,Republican,IL,NO,2,107,House,101,
Hatcher,Democratic,GA,NO,2,107,House,101,
Hawkins,Democratic,CA,AYE,2,107,House,101,
Hayes (IL),Democratic,IL,AYE,2,107,House,101,
Hayes,Democratic,LA,NO,2,107,House,101,
Hefley,Republican,CO,NO,2,107,House,101,
Hefner,Democratic,NC,NO,2,107,House,101,
Henry,Republican,MI,NO,2,107,House,101,
Herger,Republican,CA,NO,2,107,House,101,
Hertel,Democratic,MI,AYE,2,107,House,101,
Hiler,Republican,IN,NO,2,107,House,101,
Hoagland,Democratic,NE,NO,2,107,House,101,
Hochbrueckner,Democratic,NY,AYE,2,107,House,101,
Holloway,Republican,LA,NO,2,107,House,101,
Hopkins,Republican,KY,NO,2,107,House,101,
Horton,Republican,NY,AYE,2,107,House,101,
Houghton,Republican,NY,NO,2,107,House,101,
Hoyer,Democratic,MD,AYE,2,107,House,101,
Hubbard,Democratic,KY,NO,2,107,House,101,
Huckaby,Democratic,LA,NO,2,107,House,101,
Hughes,Democratic,NJ,AYE,2,107,House,101,
Hunter,Republican,CA,NO,2,107,House,101,
Hutto,Democratic,FL,NO,2,107,House,101,
Hyde,Republican,IL,AYE,2,107,House,101,
Inhofe,Republican,OK,NO,2,107,House,101,
Ireland,Republican,FL,NO,2,107,House,101,
Jacobs,Democratic,IN,AYE,2,107,House,101,
James,Republican,FL,NO,2,107,House,101,
Jenkins,Democratic,GA,AYE,2,107,House,101,
Johnson (CT),Republican,CT,AYE,2,107,House,101,
Johnson (SD),Democratic,SD,AYE,2,107,House,101,
Johnston,Democratic,FL,AYE,2,107,House,101,
Jones (GA),Democratic,GA,NO,2,107,House,101,
Jones (NC),Democratic,NC,AYE,2,107,House,101,
Jontz,Democratic,IN,AYE,2,107,House,101,
Kanjorski,Democratic,PA,AYE,2,107,House,101,
Kaptur,Democratic,OH,AYE,2,107,House,101,
Kasich,Republican,OH,NO,2,107,House,101,
Kastenmeier,Democratic,WI,AYE,2,107,House,101,
Kennedy (MA),Democratic,MA,AYE,2,107,House,101,
Kennelly,Democratic,CT,AYE,2,107,House,101,
Kildee,Democratic,MI,AYE,2,107,House,101,
Kleczka,Democratic,WI,AYE,2,107,House,101,
Kolbe,Republican,AZ,NO,2,107,House,101,
Kolter,Democratic,PA,AYE,2,107,House,101,
Kostmayer,Democratic,PA,AYE,2,107,House,101,
Kyl,Republican,AZ,NO,2,107,House,101,
LaFalce,Democratic,NY,NO,2,107,House,101,
Lagomarsino,Republican,CA,NO,2,107,House,101,
Lancaster,Democratic,NC,NO,2,107,House,101,
Lantos,Democratic,CA,AYE,2,107,House,101,
Laughlin,Democratic,TX,NOT VOTING,2,107,House,101,
Leach,Republican,IA,NO,2,107,House,101,
Leath (TX),Democratic,TX,NO,2,107,House,101,
Lehman,Democratic,CA,AYE,2,107,House,101,
Lehman (FL),Democratic,FL,AYE,2,107,House,101,
Lent,Republican,NY,NO,2,107,House,101,
Levin,Democratic,MI,AYE,2,107,House,101,
Levine (CA),Democratic,CA,AYE,2,107,House,101,
Lewis (CA),Republican,CA,NOT VOTING,2,107,House,101,
Lewis (FL),Republican,FL,NO,2,107,House,101,
Lewis (GA),Democratic,GA,AYE,2,107,House,101,
Lightfoot,Republican,IA,NO,2,107,House,101,
Lipinski,Democratic,IL,AYE,2,107,House,101,
Livingston,Republican,LA,NO,2,107,House,101,
Lloyd,Democratic,TN,NO,2,107,House,101,
Long,Democratic,IN,AYE,2,107,House,101,
Lowery (CA),Republican,CA,NO,2,107,House,101,
Lowey,Democratic,NY,AYE,2,107,House,101,
"Luken, Thomas",Democratic,OH,AYE,2,107,House,101,
"Lukens, Donald",Republican,OH,NO,2,107,House,101,
Machtley,Republican,RI,AYE,2,107,House,101,
Madigan,Republican,IL,NO,2,107,House,101,
Manton,Democratic,NY,AYE,2,107,House,101,
Markey,Democratic,MA,AYE,2,107,House,101,
Marlenee,Republican,MT,NO,2,107,House,101,
Martin (IL),Republican,IL,AYE,2,107,House,101,
Martin (NY),Republican,NY,AYE,2,107,House,101,
Martinez,Democratic,CA,AYE,2,107,House,101,
Matsui,Democratic,CA,AYE,2,107,House,101,
Mavroules,Democratic,MA,AYE,2,107,House,101,
Mazzoli,Democratic,KY,AYE,2,107,House,101,
McCandless,Republican,CA,NO,2,107,House,101,
McCloskey,Democratic,IN,AYE,2,107,House,101,
McCollum,Republican,FL,NO,2,107,House,101,
McCrery,Republican,LA,NO,2,107,House,101,
McCurdy,Democratic,OK,AYE,2,107,House,101,
McDade,Republican,PA,AYE,2,107,House,101,
McDermott,Democratic,WA,AYE,2,107,House,101,
McEwen,Republican,OH,NO,2,107,House,101,
McGrath,Republican,NY,AYE,2,107,House,101,
McHugh,Democratic,NY,AYE,2,107,House,101,
McMillan,Republican,NC,NO,2,107,House,101,
McMillen (MD),Democratic,MD,AYE,2,107,House,101,
McNulty,Democratic,NY,AYE,2,107,House,101,
Meyers,Republican,KS,NO,2,107,House,101,
Mfume,Democratic,MD,AYE,2,107,House,101,
Michel,Republican,IL,NO,2,107,House,101,
Miller (CA),Democratic,CA,AYE,2,107,House,101,
Miller (OH),Republican,OH,NO,2,107,House,101,
Miller (WA),Republican,WA,AYE,2,107,House,101,
Mineta,Democratic,CA,AYE,2,107,House,101,
Moakley,Democratic,MA,AYE,2,107,House,101,
Molinari,Republican,NY,AYE,2,107,House,101,
Mollohan,Democratic,WV,AYE,2,107,House,101,
Montgomery,Democratic,MS,NO,2,107,House,101,
Moody,Democratic,WI,AYE,2,107,House,101,
Moorhead,Republican,CA,NO,2,107,House,101,
Morella,Republican,MD,AYE,2,107,House,101,
Morrison (CT),Democratic,CT,AYE,2,107,House,101,
Morrison (WA),Republican,WA,AYE,2,107,House,101,
Mrazek,Democratic,NY,AYE,2,107,House,101,
Murphy,Democratic,PA,AYE,2,107,House,101,
Murtha,Democratic,PA,AYE,2,107,House,101,
Myers,Republican,IN,NO,2,107,House,101,
Nagle,Democratic,IA,NO,2,107,House,101,
Natcher,Democratic,KY,AYE,2,107,House,101,
Neal,Democratic,MA,AYE,2,107,House,101,
Neal (NC),Democratic,NC,NO,2,107,House,101,
Nelson,Democratic,FL,NOT VOTING,2,107,House,101,
Nielson,Republican,UT,NO,2,107,House,101,
Nowak,Democratic,NY,AYE,2,107,House,101,
Oakar,Democratic,OH,AYE,2,107,House,101,
Oberstar,Democratic,MN,AYE,2,107,House,101,
Obey,Democratic,WI,AYE,2,107,House,101,
Olin,Democratic,VA,NO,2,107,House,101,
Ortiz,Democratic,TX,AYE,2,107,House,101,
Owens,Democratic,NY,AYE,2,107,House,101,
Owens (UT),Democratic,UT,AYE,2,107,House,101,
Oxley,Republican,OH,NO,2,107,House,101,
Packard,Republican,CA,NO,2,107,House,101,
Pallone,Democratic,NJ,AYE,2,107,House,101,
Panetta,Democratic,CA,AYE,2,107,House,101,
Parker,Democratic,MS,NO,2,107,House,101,
Parris,Republican,VA,NO,2,107,House,101,
Pashayan,Republican,CA,NO,2,107,House,101,
Patterson,Democratic,SC,NO,2,107,House,101,
Paxon,Republican,NY,NO,2,107,House,101,
Payne (NJ),Democratic,NJ,AYE,2,107,House,101,
Payne (VA),Democratic,VA,NO,2,107,House,101,
Pease,Democratic,OH,AYE,2,107,House,101,
Pelosi,Democratic,CA,AYE,2,107,House,101,
Penny,Democratic,MN,NO,2,107,House,101,
Perkins,Democratic,KY,AYE,2,107,House,101,
Petri,Republican,WI,NO,2,107,House,101,
Pickett,Democratic,VA,NO,2,107,House,101,
Pickle,Democratic,TX,NO,2,107,House,101,
Porter,Republican,IL,NO,2,107,House,101,
Poshard,Democratic,IL,AYE,2,107,House,101,
Price (NC),Democratic,NC,AYE,2,107,House,101,
Pursell,Republican,MI,NO,2,107,House,101,
Quillen,Republican,TN,NO,2,107,House,101,
Rahall,Democratic,WV,AYE,2,107,House,101,
Rangel,Democratic,NY,AYE,2,107,House,101,
Ravenel,Republican,SC,AYE,2,107,House,101,
Ray,Democratic,GA,NO,2,107,House,101,
Regula,Republican,OH,AYE,2,107,House,101,
Rhodes,Republican,AZ,NO,2,107,House,101,
Richardson,Democratic,NM,AYE,2,107,House,101,
Ridge,Republican,PA,NO,2,107,House,101,
Rinaldo,Republican,NJ,AYE,2,107,House,101,
Ritter,Republican,PA,NO,2,107,House,101,
Roberts,Republican,KS,NO,2,107,House,101,
Robinson,Republican,AR,NOT VOTING,2,107,House,101,
Roe,Democratic,NJ,AYE,2,107,House,101,
Rogers,Republican,KY,NO,2,107,House,101,
Rohrabacher,Republican,CA,NO,2,107,House,101,
Ros-Lehtinen,Republican,FL,AYE,2,107,House,101,
Rose,Democratic,NC,AYE,2,107,House,101,
Rostenkowski,Democratic,IL,NOT VOTING,2,107,House,101,
Roth,Republican,WI,NO,2,107,House,101,
Roukema,Republican,NJ,AYE,2,107,House,101,
Rowland (CT),Republican,CT,AYE,2,107,House,101,
Rowland,Democratic,GA,NO,2,107,House,101,
Roybal,Democratic,CA,AYE,2,107,House,101,
Russo,Democratic,IL,AYE,2,107,House,101,
Sabo,Democratic,MN,AYE,2,107,House,101,
Saiki,Republican,HI,AYE,2,107,House,101,
Sangmeister,Democratic,IL,AYE,2,107,House,101,
Sarpalius,Democratic,TX,NO,2,107,House,101,
Savage,Democratic,IL,AYE,2,107,House,101,
Sawyer,Democratic,OH,AYE,2,107,House,101,
Saxton,Republican,NJ,NO,2,107,House,101,
Schaefer,Republican,CO,NO,2,107,House,101,
Scheuer,Democratic,NY,AYE,2,107,House,101,
Schiff,Republican,NM,NO,2,107,House,101,
Schneider,Republican,RI,AYE,2,107,House,101,
Schroeder,Democratic,CO,AYE,2,107,House,101,
Schuette,Republican,MI,NO,2,107,House,101,
Schulze,Republican,PA,NO,2,107,House,101,
Schumer,Democratic,NY,AYE,2,107,House,101,
Sensenbrenner,Republican,WI,NO,2,107,House,101,
Serrano,Democratic,NY,AYE,2,107,House,101,
Sharp,Democratic,IN,AYE,2,107,House,101,
Shaw,Republican,FL,NO,2,107,House,101,
Shays,Republican,CT,AYE,2,107,House,101,
Shumway,Republican,CA,NO,2,107,House,101,
Shuster,Republican,PA,NO,2,107,House,101,
Sikorski,Democratic,MN,AYE,2,107,House,101,
Sisisky,Democratic,VA,NO,2,107,House,101,
Skaggs,Democratic,CO,AYE,2,107,House,101,
Skeen,Republican,NM,NO,2,107,House,101,
Skelton,Democratic,MO,NO,2,107,House,101,
Slattery,Democratic,KS,NO,2,107,House,101,
Slaughter,Democratic,NY,AYE,2,107,House,101,
Slaughter (VA),Republican,VA,NO,2,107,House,101,
Smith (FL),Democratic,FL,AYE,2,107,House,101,
Smith (IA),Democratic,IA,AYE,2,107,House,101,
Smith (NE),Republican,NE,AYE,2,107,House,101,
Smith (NJ),Republican,NJ,AYE,2,107,House,101,
Smith (TX),Republican,TX,AYE,2,107,House,101,
Smith (VT),Republican,VT,AYE,2,107,House,101,
"Smith, Denny (OR)",Republican,OR,NO,2,107,House,101,
"Smith, Robert (NH)",Republican,NH,NO,2,107,House,101,
Smith (OR),Republican,OR,NO,2,107,House,101,
Snowe,Republican,ME,AYE,2,107,House,101,
Solarz,Democratic,NY,AYE,2,107,House,101,
Solomon,Republican,NY,AYE,2,107,House,101,
Spence,Republican,SC,NO,2,107,House,101,
Spratt,Democratic,SC,NO,2,107,House,101,
Staggers,Democratic,WV,AYE,2,107,House,101,
Stallings,Democratic,ID,NO,2,107,House,101,
Stangeland,Republican,MN,NO,2,107,House,101,
Stark,Democratic,CA,AYE,2,107,House,101,
Stearns,Republican,FL,NO,2,107,House,101,
Stenholm,Democratic,TX,NO,2,107,House,101,
Stokes,Democratic,OH,AYE,2,107,House,101,
Studds,Democratic,MA,AYE,2,107,House,101,
Stump,Republican,AZ,NO,2,107,House,101,
Sundquist,Republican,TN,NO,2,107,House,101,
Swift,Democratic,WA,AYE,2,107,House,101,
Synar,Democratic,OK,AYE,2,107,House,101,
Tallon,Democratic,SC,NO,2,107,House,101,
Tanner,Democratic,TN,NO,2,107,House,101,
Tauke,Republican,IA,NO,2,107,House,101,
Tauzin,Democratic,LA,NO,2,107,House,101,
Taylor (MS),Democratic,MS,NO,2,107,House,101,
Thomas,Republican,CA,NO,2,107,House,101,
Thomas (GA),Democratic,GA,NO,2,107,House,101,
Thomas (WY),Republican,WY,NO,2,107,House,101,
Torres,Democratic,CA,AYE,2,107,House,101,
Torricelli,Democratic,NJ,AYE,2,107,House,101,
Towns,Democratic,NY,AYE,2,107,House,101,
Traficant,Democratic,OH,AYE,2,107,House,101,
Traxler,Democratic,MI,AYE,2,107,House,101,
Udall,Democratic,AZ,AYE,2,107,House,101,
Unsoeld,Democratic,WA,AYE,2,107,House,101,
Upton,Republican,MI,NO,2,107,House,101,
Valentine,Democratic,NC,NO,2,107,House,101,
Vander Jagt,Republican,MI,NO,2,107,House,101,
Vento,Democratic,MN,AYE,2,107,House,101,
Visclosky,Democratic,IN,AYE,2,107,House,101,
Volkmer,Democratic,MO,AYE,2,107,House,101,
Vucanovich,Republican,NV,NO,2,107,House,101,
Walgren,Democratic,PA,AYE,2,107,House,101,
Walker,Republican,PA,NO,2,107,House,101,
Walsh,Republican,NY,NO,2,107,House,101,
Washington,Democratic,TX,AYE,2,107,House,101,
Watkins,Democratic,OK,NOT VOTING,2,107,House,101,
Waxman,Democratic,CA,AYE,2,107,House,101,
Weber,Republican,MN,NO,2,107,House,101,
Weiss,Democratic,NY,AYE,2,107,House,101,
Weldon (PA),Republican,PA,AYE,2,107,House,101,
Wheat,Democratic,MO,AYE,2,107,House,101,
Whittaker,Republican,KS,NO,2,107,House,101,
Whitten,Democratic,MS,AYE,2,107,House,101,
Williams,Democratic,MT,AYE,2,107,House,101,
Wilson,Democratic,TX,AYE,2,107,House,101,
Wise,Democratic,WV,AYE,2,107,House,101,
Wolf,Republican,VA,NO,2,107,House,101,
Wolpe,Democratic,MI,AYE,2,107,House,101,
Wyden,Democratic,OR,AYE,2,107,House,101,
Wylie,Republican,OH,NO,2,107,House,101,
Yates,Democratic,IL,AYE,2,107,House,101,
Yatron,Democratic,PA,AYE,2,107,House,101,
Young (AK),Republican,AK,AYE,2,107,House,101,
Young (FL),Republican,FL,NO,2,107,House,101,
Abercrombie,Democratic,Hawaii,YEA,1,131,House,102,
Ackerman,Democratic,New York,YEA,1,131,House,102,
Alexander,Democratic,Arkansas,YEA,1,131,House,102,
Allard,Republican,Colorado,NAY,1,131,House,102,
Anderson,Democratic,California,YEA,1,131,House,102,
Andrews (ME),Democratic,Maine,YEA,1,131,House,102,
Andrews,Democratic,New Jersey,YEA,1,131,House,102,
Andrews (TX),Democratic,Texas,YEA,1,131,House,102,
Annunzio,Democratic,Illinois,NAY,1,131,House,102,
Anthony,Democratic,Arkansas,YEA,1,131,House,102,
Applegate,Democratic,Ohio,YEA,1,131,House,102,
Archer,Republican,Texas,NAY,1,131,House,102,
Armey,Republican,Texas,NAY,1,131,House,102,
Aspin,Democratic,Wisconsin,YEA,1,131,House,102,
Atkins,Democratic,Massachusetts,YEA,1,131,House,102,
AuCoin,Democratic,Oregon,YEA,1,131,House,102,
Bacchus (FL),Democratic,Florida,YEA,1,131,House,102,
Baker (LA),Republican,Louisiana,NAY,1,131,House,102,
Ballenger,Republican,North Carolina,NAY,1,131,House,102,
Barnard,Democratic,Georgia,NAY,1,131,House,102,
Barrett (NE),Republican,Nebraska,NAY,1,131,House,102,
Barton,Republican,Texas,NAY,1,131,House,102,
Bateman,Republican,Virginia,NAY,1,131,House,102,
Beilenson,Democratic,California,YEA,1,131,House,102,
Bennett,Democratic,Florida,YEA,1,131,House,102,
Bentley,Republican,Maryland,NAY,1,131,House,102,
Bereuter,Republican,Nebraska,NAY,1,131,House,102,
Berman,Democratic,California,YEA,1,131,House,102,
Bevill,Democratic,Alabama,YEA,1,131,House,102,
Bilbray,Democratic,Nevada,YEA,1,131,House,102,
Bilirakis,Republican,Florida,NAY,1,131,House,102,
Bliley,Republican,Virginia,NAY,1,131,House,102,
Boehlert,Republican,New York,YEA,1,131,House,102,
Boehner,Republican,Ohio,NAY,1,131,House,102,
Bonior,Democratic,Michigan,YEA,1,131,House,102,
Borski,Democratic,Pennsylvania,YEA,1,131,House,102,
Boucher,Democratic,Virginia,YEA,1,131,House,102,
Boxer,Democratic,California,YEA,1,131,House,102,
Brewster,Democratic,Oklahoma,YEA,1,131,House,102,
Brooks,Democratic,Texas,YEA,1,131,House,102,
Broomfield,Republican,Michigan,NAY,1,131,House,102,
Browder,Democratic,Alabama,YEA,1,131,House,102,
Brown (CA),Democratic,California,YEA,1,131,House,102,
Bruce,Democratic,Illinois,YEA,1,131,House,102,
Bryant (TX),Democratic,Texas,YEA,1,131,House,102,
Bunning,Republican,Kentucky,NAY,1,131,House,102,
Burton,Republican,Indiana,NAY,1,131,House,102,
Bustamante,Democratic,Texas,YEA,1,131,House,102,
Byron,Democratic,Maryland,YEA,1,131,House,102,
Callahan,Republican,Alabama,NAY,1,131,House,102,
Camp,Republican,Michigan,NAY,1,131,House,102,
Campbell (CA),Republican,California,YEA,1,131,House,102,
Campbell (CO),Democratic,Colorado,YEA,1,131,House,102,
Cardin,Democratic,Maryland,YEA,1,131,House,102,
Carper,Democratic,Delaware,YEA,1,131,House,102,
Carr,Democratic,Michigan,YEA,1,131,House,102,
Chandler,Republican,Washington,NAY,1,131,House,102,
Chapman,Democratic,Texas,YEA,1,131,House,102,
Clay,Democratic,Missouri,YEA,1,131,House,102,
Clement,Democratic,Tennessee,YEA,1,131,House,102,
Clinger,Republican,Pennsylvania,NAY,1,131,House,102,
Coble,Republican,North Carolina,NAY,1,131,House,102,
Coleman (MO),Republican,Missouri,NAY,1,131,House,102,
Coleman,Democratic,Texas,YEA,1,131,House,102,
Collins (IL),Democratic,Illinois,YEA,1,131,House,102,
Collins (MI),Democratic,Michigan,YEA,1,131,House,102,
Combest,Republican,Texas,NAY,1,131,House,102,
Condit,Democratic,California,YEA,1,131,House,102,
Conyers,Democratic,Michigan,YEA,1,131,House,102,
Cooper,Democratic,Tennessee,YEA,1,131,House,102,
Costello,Democratic,Illinois,YEA,1,131,House,102,
Coughlin,Republican,Pennsylvania,NAY,1,131,House,102,
Cox,Republican,California,NAY,1,131,House,102,
Cox (IL),Democratic,Illinois,YEA,1,131,House,102,
Coyne,Democratic,Pennsylvania,YEA,1,131,House,102,
Cramer,Democratic,Alabama,YEA,1,131,House,102,
Crane,Republican,Illinois,NAY,1,131,House,102,
Cunningham,Republican,California,NAY,1,131,House,102,
Dannemeyer,Republican,California,NAY,1,131,House,102,
Darden,Democratic,Georgia,NAY,1,131,House,102,
Davis,Republican,Michigan,YEA,1,131,House,102,
de la Garza,Democratic,Texas,YEA,1,131,House,102,
DeFazio,Democratic,Oregon,YEA,1,131,House,102,
DeLauro,Democratic,Connecticut,YEA,1,131,House,102,
DeLay,Republican,Texas,NAY,1,131,House,102,
Dellums,Democratic,California,YEA,1,131,House,102,
Derrick,Democratic,South Carolina,YEA,1,131,House,102,
Dickinson,Republican,Alabama,NAY,1,131,House,102,
Dicks,Democratic,Washington,YEA,1,131,House,102,
Dingell,Democratic,Michigan,YEA,1,131,House,102,
Dixon,Democratic,California,YEA,1,131,House,102,
Donnelly,Democratic,Massachusetts,YEA,1,131,House,102,
Dooley,Democratic,California,YEA,1,131,House,102,
Doolittle,Republican,California,NAY,1,131,House,102,
Dorgan (ND),Democratic,North Dakota,YEA,1,131,House,102,
Dornan,Republican,California,NAY,1,131,House,102,
Downey,Democratic,New York,YEA,1,131,House,102,
Dreier,Republican,California,NAY,1,131,House,102,
Duncan,Republican,Tennessee,NAY,1,131,House,102,
Durbin,Democratic,Illinois,YEA,1,131,House,102,
Dwyer,Democratic,New Jersey,YEA,1,131,House,102,
Dymally,Democratic,California,YEA,1,131,House,102,
Early,Democratic,Massachusetts,YEA,1,131,House,102,
Eckart,Democratic,Ohio,YEA,1,131,House,102,
Edwards (CA),Democratic,California,YEA,1,131,House,102,
Edwards (OK),Republican,Oklahoma,NAY,1,131,House,102,
Edwards,Democratic,Texas,YEA,1,131,House,102,
Emerson,Republican,Missouri,NAY,1,131,House,102,
Engel,Democratic,New York,YEA,1,131,House,102,
English (OK),Democratic,Oklahoma,YEA,1,131,House,102,
Erdreich,Democratic,Alabama,YEA,1,131,House,102,
Espy,Democratic,Mississippi,YEA,1,131,House,102,
Evans,Democratic,Illinois,YEA,1,131,House,102,
Fascell,Democratic,Florida,YEA,1,131,House,102,
Fawell,Republican,Illinois,NAY,1,131,House,102,
Fazio,Democratic,California,YEA,1,131,House,102,
Feighan,Democratic,Ohio,YEA,1,131,House,102,
Fields (TX),Republican,Texas,NAY,1,131,House,102,
Fish,Republican,New York,YEA,1,131,House,102,
Flake,Democratic,New York,YEA,1,131,House,102,
Foglietta,Democratic,Pennsylvania,YEA,1,131,House,102,
Foley,Democratic,Washington,YEA,1,131,House,102,
Ford (MI),Democratic,Michigan,YEA,1,131,House,102,
Ford,Democratic,Tennessee,YEA,1,131,House,102,
Frank (MA),Democratic,Massachusetts,YEA,1,131,House,102,
Franks (CT),Republican,Connecticut,NAY,1,131,House,102,
Frost,Democratic,Texas,YEA,1,131,House,102,
Gallegly,Republican,California,NAY,1,131,House,102,
Gallo,Republican,New Jersey,NAY,1,131,House,102,
Gaydos,Democratic,Pennsylvania,YEA,1,131,House,102,
Gejdenson,Democratic,Connecticut,YEA,1,131,House,102,
Gekas,Republican,Pennsylvania,NAY,1,131,House,102,
Gephardt,Democratic,Missouri,YEA,1,131,House,102,
Geren,Democratic,Texas,YEA,1,131,House,102,
Gibbons,Democratic,Florida,YEA,1,131,House,102,
Gilchrest,Republican,Maryland,NAY,1,131,House,102,
Gillmor,Republican,Ohio,NAY,1,131,House,102,
Gilman,Republican,New York,YEA,1,131,House,102,
Gingrich,Republican,Georgia,NAY,1,131,House,102,
Glickman,Democratic,Kansas,YEA,1,131,House,102,
Gonzalez,Democratic,Texas,YEA,1,131,House,102,
Goodling,Republican,Pennsylvania,NAY,1,131,House,102,
Gordon,Democratic,Tennessee,YEA,1,131,House,102,
Goss,Republican,Florida,NAY,1,131,House,102,
Gradison,Republican,Ohio,NAY,1,131,House,102,
Grandy,Republican,Iowa,NAY,1,131,House,102,
Gray,Democratic,Pennsylvania,YEA,1,131,House,102,
Green,Republican,New York,YEA,1,131,House,102,
Guarini,Democratic,New Jersey,YEA,1,131,House,102,
Gunderson,Republican,Wisconsin,NAY,1,131,House,102,
Hall (OH),Democratic,Ohio,YEA,1,131,House,102,
Hall (TX),Democratic,Texas,NAY,1,131,House,102,
Hamilton,Democratic,Indiana,YEA,1,131,House,102,
Hammerschmidt,Republican,Arkansas,NAY,1,131,House,102,
Hancock,Republican,Missouri,NAY,1,131,House,102,
Hansen,Republican,Utah,NAY,1,131,House,102,
Harris,Democratic,Alabama,YEA,1,131,House,102,
Hastert,Republican,Illinois,NAY,1,131,House,102,
Hatcher,Democratic,Georgia,YEA,1,131,House,102,
Hayes (IL),Democratic,Illinois,YEA,1,131,House,102,
Hayes,Democratic,Louisiana,NAY,1,131,House,102,
Hefley,Republican,Colorado,NAY,1,131,House,102,
Hefner,Democratic,North Carolina,YEA,1,131,House,102,
Henry,Republican,Michigan,YEA,1,131,House,102,
Herger,Republican,California,NAY,1,131,House,102,
Hertel,Democratic,Michigan,YEA,1,131,House,102,
