Cosponsor,Date Cosponsored,bill,bill_name,congress,bio_url
"Rep. Grayson, Alan [D-FL-9]",12/2/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/alan-grayson/G000556
"Rep. Sarbanes, John P. [D-MD-3]",12/2/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/john-sarbanes/S001168
"Rep. Engel, Eliot L. [D-NY-16]",12/2/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/eliot-engel/E000179
"Rep. Esty, Elizabeth H. [D-CT-5]",12/2/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/elizabeth-esty/E000293
"Rep. Deutch, Theodore E. [D-FL-21]",12/2/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/theodore-deutch/D000610
"Rep. Gallego, Ruben [D-AZ-7]",12/2/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/ruben-gallego/G000574
"Rep. Pascrell, Bill, Jr. [D-NJ-9]",12/3/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/william-pascrell/P000096
"Rep. Davis, Susan A. [D-CA-53]",12/7/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/susan-davis/D000598
"Rep. Brownley, Julia [D-CA-26]",12/7/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/julia-brownley/B001285
"Rep. Ryan, Tim [D-OH-13]",12/8/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/tim-ryan/R000577
"Rep. Garamendi, John [D-CA-3]",12/8/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/john-garamendi/G000559
"Rep. Titus, Dina [D-NV-1]",12/9/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/dina-titus/T000468
"Rep. Cummings, Elijah E. [D-MD-7]",12/9/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/elijah-cummings/C000984
"Rep. Wasserman Schultz, Debbie [D-FL-23]",12/9/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/debbie-wasserman-schultz/W000797
"Rep. Serrano, Jose E. [D-NY-15]",12/9/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/jose-serrano/S000248
"Rep. Davis, Danny K. [D-IL-7]",12/10/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/danny-davis/D000096
"Rep. Beyer, Donald S., Jr. [D-VA-8]",12/11/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/donald-beyer/B001292
"Rep. Lowenthal, Alan S. [D-CA-47]",12/15/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/alan-lowenthal/L000579
"Rep. Veasey, Marc A. [D-TX-33]",12/17/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/marc-veasey/V000131
"Rep. Norcross, Donald [D-NJ-1]",12/18/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/donald-norcross/N000188
"Rep. Capps, Lois [D-CA-24]",12/18/2015,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/lois-capps/C001036
"Rep. Duckworth, Tammy [D-IL-8]",2/10/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/tammy-duckworth/D000622
"Rep. Murphy, Patrick [D-FL-18]",2/10/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/patrick-murphy/M001191
"Rep. Hahn, Janice [D-CA-44]",2/23/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/janice-hahn/H001063
"Rep. Edwards, Donna F. [D-MD-4]",4/12/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/donna-edwards/E000290
"Rep. Watson Coleman, Bonnie [D-NJ-12]",6/9/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/bonnie-watson-coleman/W000822
"Rep. Clark, Katherine M. [D-MA-5]",6/13/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/katherine-clark/C001101
"Rep. Lujan Grisham, Michelle [D-NM-1]",6/16/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/michelle-lujan-grisham/L000580
"Rep. Doyle, Michael F. [D-PA-14]",7/12/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/mike-doyle/D000482
"Rep. Vargas, Juan [D-CA-51]",7/14/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/juan-vargas/V000130
"Rep. Bonamici, Suzanne [D-OR-1]",7/14/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/suzanne-bonamici/B001278
"Rep. Meng, Grace [D-NY-6]",7/14/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/grace-meng/M001188
"Rep. DeLauro, Rosa L. [D-CT-3]",7/21/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/rosa-delauro/D000216
"Rep. Pallone, Frank, Jr. [D-NJ-6]",9/8/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/frank-pallone/P000034
"Rep. Aguilar, Pete [D-CA-31]",9/19/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/pete-aguilar/A000371
"Rep. Price, David E. [D-NC-4]",9/28/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/david-price/P000523
"Rep. Gutierrez, Luis V. [D-IL-4]",11/14/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/luis-gutierrez/G000535
"Rep. Rice, Kathleen M. [D-NY-4]",11/14/2016,H.R.2680,HALT Campus Sexual Violence Act,114,https://www.congress.gov/member/kathleen-rice/R000602
"Rep. Deutch, Theodore E. [D-FL-21]",,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/theodore-deutch/D000610
"Rep. Edwards, Donna F. [D-MD-4]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/donna-edwards/E000290
"Rep. McGovern, James P. [D-MA-2]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/james-mcgovern/M000312
"Rep. Pelosi, Nancy [D-CA-12]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/nancy-pelosi/P000197
"Rep. Larson, John B. [D-CT-1]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/john-larson/L000557
"Rep. Conyers, John, Jr. [D-MI-13]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/john-conyers/C000714
"Rep. Rangel, Charles B. [D-NY-13]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/charles-rangel/R000053
"Rep. Kaptur, Marcy [D-OH-9]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/marcy-kaptur/K000009
"Rep. Levin, Sander M. [D-MI-9]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/sander-levin/L000263
"Rep. Slaughter, Louise McIntosh [D-NY-25]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/louise-slaughter/S000480
"Rep. Pallone, Frank, Jr. [D-NJ-6]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/frank-pallone/P000034
"Rep. Engel, Eliot L. [D-NY-16]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/eliot-engel/E000179
"Rep. Lowey, Nita M. [D-NY-17]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/nita-lowey/L000480
"Rep. DeLauro, Rosa L. [D-CT-3]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/rosa-delauro/D000216
"Rep. Eshoo, Anna G. [D-CA-18]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/anna-eshoo/E000215
"Rep. Hastings, Alcee L. [D-FL-20]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/alcee-hastings/H000324
"Rep. Farr, Sam [D-CA-20]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/sam-farr/F000030
"Rep. Lofgren, Zoe [D-CA-19]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/zoe-lofgren/L000397
"Rep. Cummings, Elijah E. [D-MD-7]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/elijah-cummings/C000984
"Rep. Blumenauer, Earl [D-OR-3]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/earl-blumenauer/B000574
"Rep. Smith, Adam [D-WA-9]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/adam-smith/S000510
"Rep. Lee, Barbara [D-CA-13]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/barbara-lee/L000551
"Rep. Capuano, Michael E. [D-MA-7]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/michael-capuano/C001037
"Rep. Crowley, Joseph [D-NY-14]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/joseph-crowley/C001038
"Rep. Schakowsky, Janice D. [D-IL-9]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/janice-schakowsky/S001145
"Rep. Davis, Susan A. [D-CA-53]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/susan-davis/D000598
"Rep. Israel, Steve [D-NY-3]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/steve-israel/I000057
"Rep. Schiff, Adam B. [D-CA-28]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/adam-schiff/S001150
"Rep. Lynch, Stephen F. [D-MA-8]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/stephen-lynch/L000562
"Rep. Grijalva, Raul M. [D-AZ-3]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/raul-grijalva/G000551
"Rep. Ruppersberger, C. A. Dutch [D-MD-2]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/c-a-ruppersberger/R000576
"Rep. Van Hollen, Chris [D-MD-8]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/chris-van-hollen/V000128
"Rep. Moore, Gwen [D-WI-4]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/gwen-moore/M001160
"Rep. Cohen, Steve [D-TN-9]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/steve-cohen/C001068
"Rep. Ellison, Keith [D-MN-5]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/keith-ellison/E000288
"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/henry-johnson/J000288
"Rep. Sarbanes, John P. [D-MD-3]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/john-sarbanes/S001168
"Rep. Welch, Peter [D-VT-At Large]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/peter-welch/W000800
"Rep. Tsongas, Niki [D-MA-3]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/niki-tsongas/T000465
"Rep. Nolan, Richard M. [D-MN-8]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/richard-nolan/N000127
"Rep. Connolly, Gerald E. [D-VA-11]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/gerald-connolly/C001078
"Rep. Himes, James A. [D-CT-4]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/james-himes/H001047
"Rep. Pingree, Chellie [D-ME-1]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/chellie-pingree/P000597
"Rep. Schrader, Kurt [D-OR-5]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/kurt-schrader/S001180
"Rep. Tonko, Paul [D-NY-20]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/paul-tonko/T000469
"Rep. Quigley, Mike [D-IL-5]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/mike-quigley/Q000023
"Rep. Chu, Judy [D-CA-27]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/judy-chu/C001080
"Rep. Garamendi, John [D-CA-3]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/john-garamendi/G000559
"Rep. Foster, Bill [D-IL-11]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/bill-foster/F000454
"Rep. Bass, Karen [D-CA-37]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/karen-bass/B001270
"Rep. Carney, John C., Jr. [D-DE-At Large]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/john-carney/C001083
"Rep. Cicilline, David N. [D-RI-1]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/david-cicilline/C001084
"Rep. Richmond, Cedric L. [D-LA-2]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/cedric-richmond/R000588
"Rep. Wilson, Frederica S. [D-FL-24]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/frederica-wilson/W000808
"Rep. Bonamici, Suzanne [D-OR-1]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/suzanne-bonamici/B001278
"Rep. Grayson, Alan [D-FL-9]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/alan-grayson/G000556
"Rep. Titus, Dina [D-NV-1]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/dina-titus/T000468
"Rep. Brownley, Julia [D-CA-26]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/julia-brownley/B001285
"Rep. Bustos, Cheri [D-IL-17]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/cheri-bustos/B001286
"Rep. Cartwright, Matt [D-PA-17]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/matt-cartwright/C001090
"Rep. Esty, Elizabeth H. [D-CT-5]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/elizabeth-esty/E000293
"Rep. Honda, Michael M. [D-CA-17]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/michael-honda/H001034
"Rep. Frankel, Lois [D-FL-22]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/lois-frankel/F000462
"Rep. Kennedy, Joseph P., III [D-MA-4]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/joseph-kennedy/K000379
"Rep. Kilmer, Derek [D-WA-6]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/derek-kilmer/K000381
"Rep. Kuster, Ann M. [D-NH-2]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/ann-kuster/K000382
"Rep. Lowenthal, Alan S. [D-CA-47]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/alan-lowenthal/L000579
"Rep. Lujan Grisham, Michelle [D-NM-1]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/michelle-lujan-grisham/L000580
"Rep. Maloney, Sean Patrick [D-NY-18]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/sean-maloney/M001185
"Rep. O'Rourke, Beto [D-TX-16]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/beto-o-rourke/O000170
"Rep. Pocan, Mark [D-WI-2]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/mark-pocan/P000607
"Rep. Takano, Mark [D-CA-41]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/mark-takano/T000472
"Rep. Clark, Katherine M. [D-MA-5]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/katherine-clark/C001101
"Rep. Beyer, Donald S., Jr. [D-VA-8]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/donald-beyer/B001292
"Rep. Torres, Norma J. [D-CA-35]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/norma-torres/T000474
"Rep. Langevin, James R. [D-RI-2]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/james-langevin/L000559
"Del. Sablan, Gregorio Kilili Camacho [D-MP-At Large]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/gregorio-sablan/S001177
"Rep. Sherman, Brad [D-CA-30]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/brad-sherman/S000344
"Rep. Green, Gene [D-TX-29]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/gene-green/G000410
"Rep. Price, David E. [D-NC-4]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/david-price/P000523
"Del. Norton, Eleanor Holmes [D-DC-At Large]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/eleanor-norton/N000147
"Rep. Heck, Denny [D-WA-10]*",1/20/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/denny-heck/H001064
"Rep. Walz, Timothy J. [D-MN-1]",1/21/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/timothy-walz/W000799
"Rep. Becerra, Xavier [D-CA-34]",1/21/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/xavier-becerra/B000287
"Rep. Courtney, Joe [D-CT-2]",1/21/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/joe-courtney/C001069
"Rep. Roybal-Allard, Lucille [D-CA-40]",1/21/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/lucille-roybal-allard/R000486
"Rep. Huffman, Jared [D-CA-2]",1/21/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/jared-huffman/H001068
"Rep. Speier, Jackie [D-CA-14]",1/22/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/jackie-speier/S001175
"Rep. Larsen, Rick [D-WA-2]",1/22/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/rick-larsen/L000560
"Rep. Jones, Walter B., Jr. [R-NC-3]",1/26/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/walter-jones/J000255
"Rep. Lujan, Ben Ray [D-NM-3]",1/27/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/ben-lujan/L000570
"Rep. DeFazio, Peter A. [D-OR-4]",2/10/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/peter-defazio/D000191
"Rep. Thompson, Mike [D-CA-5]",2/24/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/mike-thompson/T000460
"Rep. Swalwell, Eric [D-CA-15]",2/24/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/eric-swalwell/S001193
"Rep. Wasserman Schultz, Debbie [D-FL-23]",2/26/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/debbie-wasserman-schultz/W000797
"Rep. Perlmutter, Ed [D-CO-7]",2/26/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/ed-perlmutter/P000593
"Rep. Rice, Kathleen M. [D-NY-4]",3/3/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/kathleen-rice/R000602
"Rep. Gallego, Ruben [D-AZ-7]",3/6/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/ruben-gallego/G000574
"Rep. Duckworth, Tammy [D-IL-8]",3/17/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/tammy-duckworth/D000622
"Rep. Veasey, Marc A. [D-TX-33]",3/19/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/marc-veasey/V000131
"Rep. Boyle, Brendan F. [D-PA-13]",3/19/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/brendan-boyle/B001296
"Rep. Capps, Lois [D-CA-24]",4/13/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/lois-capps/C001036
"Rep. Murphy, Patrick [D-FL-18]",4/14/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/patrick-murphy/M001191
"Rep. Gabbard, Tulsi [D-HI-2]",4/30/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/tulsi-gabbard/G000571
"Rep. McDermott, Jim [D-WA-7]",4/30/2015,H.J.Res.22,Proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections.,114,https://www.congress.gov/member/jim-mcdermott/M000404
