Cosponsor,Date Cosponsored,bill,bill_name,congress,bio_url
"Rep. Polis, Jared [D-CO-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jared-polis/P000598
"Rep. Castro, Joaquin [D-TX-20]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/joaquin-castro/C001091
"Del. Bordallo, Madeleine Z. [D-GU-At Large]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/madeleine-bordallo/B001245
"Rep. Pelosi, Nancy [D-CA-12]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/nancy-pelosi/P000197
"Rep. Clyburn, James E. [D-SC-6]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/james-clyburn/C000537
"Rep. Cuellar, Henry [D-TX-28]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/henry-cuellar/C001063
"Rep. Panetta, Jimmy [D-CA-20]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jimmy-panetta/P000613
"Del. Plaskett, Stacey E. [D-VI-At Large]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/stacey-plaskett/P000610
"Rep. Ruiz, Raul [D-CA-36]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/raul-ruiz/R000599
"Rep. Ruppersberger, C. A. Dutch [D-MD-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/c-a-ruppersberger/R000576
"Rep. Thompson, Bennie G. [D-MS-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/bennie-thompson/T000193
"Rep. Costa, Jim [D-CA-16]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jim-costa/C001059
"Rep. Peterson, Collin C. [D-MN-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/collin-peterson/P000258
"Rep. Waters, Maxine [D-CA-43]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/maxine-waters/W000187
"Rep. Smith, Christopher H. [R-NJ-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/christopher-smith/S000522
"Rep. Gomez, Jimmy [D-CA-34]",7/27/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jimmy-gomez/G000585
"Rep. Lamb, Conor [D-PA-18]",7/27/2018,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/conor-lamb/L000588
"Rep. Wild, Susan [D-PA-15]",12/19/2018,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/susan-wild/W000826
"Rep. Morelle, Joseph D. [D-NY-25]",12/20/2018,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/joseph-morelle/M001206
"Rep. Ros-Lehtinen, Ileana [R-FL-27]*",7/26/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/ileana-ros-lehtinen/R000435
"Rep. Lofgren, Zoe [D-CA-19]",7/28/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/zoe-lofgren/L000397
"Rep. Coffman, Mike [R-CO-6]",7/28/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/mike-coffman/C001077
"Rep. Hoyer, Steny H. [D-MD-5]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/steny-hoyer/H000874
"Rep. Slaughter, Louise McIntosh [D-NY-25]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/louise-slaughter/S000480
"Rep. McGovern, James P. [D-MA-2]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/james-mcgovern/M000312
"Rep. Lowenthal, Alan S. [D-CA-47]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/alan-lowenthal/L000579
"Rep. Pocan, Mark [D-WI-2]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/mark-pocan/P000607
"Rep. Adams, Alma S. [D-NC-12]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/alma-adams/A000370
"Rep. Dingell, Debbie [D-MI-12]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/debbie-dingell/D000624
"Rep. Rice, Kathleen M. [D-NY-4]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/kathleen-rice/R000602
"Rep. Brown, Anthony G. [D-MD-4]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/anthony-brown/B001304
"Rep. Johnson, Eddie Bernice [D-TX-30]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/eddie-johnson/J000126
"Rep. Watson Coleman, Bonnie [D-NJ-12]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/bonnie-watson-coleman/W000822
"Rep. O'Rourke, Beto [D-TX-16]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/beto-o-rourke/O000170
"Rep. Velazquez, Nydia M. [D-NY-7]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/nydia-velazquez/V000081
"Rep. Kihuen, Ruben J. [D-NV-4]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/ruben-kihuen/K000390
"Rep. Doyle, Michael F. [D-PA-14]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/mike-doyle/D000482
"Rep. Sanchez, Linda T. [D-CA-38]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/linda-sanchez/S001156
"Del. Sablan, Gregorio Kilili Camacho [D-MP-At Large]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/gregorio-sablan/S001177
"Rep. Castro, Joaquin [D-TX-20]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/joaquin-castro/C001091
"Rep. Grijalva, Raul M. [D-AZ-3]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/raul-grijalva/G000551
"Rep. Sires, Albio [D-NJ-8]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/albio-sires/S001165
"Rep. Murphy, Stephanie N. [D-FL-7]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/stephanie-murphy/M001202
"Rep. Gomez, Jimmy [D-CA-34]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/jimmy-gomez/G000585
"Rep. DeLauro, Rosa L. [D-CT-3]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/rosa-delauro/D000216
"Rep. Yarmuth, John A. [D-KY-3]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/john-yarmuth/Y000062
"Rep. Perlmutter, Ed [D-CO-7]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/ed-perlmutter/P000593
"Rep. Meng, Grace [D-NY-6]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/grace-meng/M001188
"Rep. Payne, Donald M., Jr. [D-NJ-10]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/donald-payne/P000604
"Rep. Larsen, Rick [D-WA-2]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/rick-larsen/L000560
"Rep. Brownley, Julia [D-CA-26]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/julia-brownley/B001285
"Rep. DeGette, Diana [D-CO-1]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/diana-degette/D000197
"Rep. Napolitano, Grace F. [D-CA-32]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/grace-napolitano/N000179
"Rep. Heck, Denny [D-WA-10]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/denny-heck/H001064
"Rep. DeSaulnier, Mark [D-CA-11]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/mark-desaulnier/D000623
"Rep. Pallone, Frank, Jr. [D-NJ-6]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/frank-pallone/P000034
"Rep. Sherman, Brad [D-CA-30]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/brad-sherman/S000344
"Rep. Raskin, Jamie [D-MD-8]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/jamie-raskin/R000606
"Rep. Davis, Susan A. [D-CA-53]",9/6/2017,H.R. 3440,DREAM Act of 2017,115,https://www.congress.gov/member/susan-davis/D000598
