representative,party,state,vote,session,roll_no,chamber,congress,bio_url
Honda,Democratic,CA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001034
Hooley,Democratic,OR,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000762
Hostettler,Republican,IN,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000807
Hoyer,Democratic,MD,NO,1,492,House,109,https://clerk.house.gov/members/H000874
Hulshof,Republican,MO,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000948
Hunter,Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000981
Hyde,Republican,IL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001022
Inglis (SC),Republican,SC,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=I000023
Inslee,Democratic,WA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=I000026
Israel,Democratic,NY,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=I000057
Issa,Republican,CA,AYE,1,492,House,109,https://clerk.house.gov/members/I000056
Istook,Republican,OK,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=I000047
Jackson (IL),Democratic,IL,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000283
Jackson-Lee (TX),Democratic,TX,NO,1,492,House,109,https://clerk.house.gov/members/J000032
Jefferson,Democratic,LA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000070
Jenkins,Republican,TN,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000082
Jindal,Republican,LA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000287
Johnson (CT),Republican,CT,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000163
Johnson (IL),Republican,IL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000285
"Johnson, E. B.",Democratic,TX,NO,1,492,House,109,https://clerk.house.gov/members/J000126
"Johnson, Sam",Republican,TX,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000174
Jones (NC),Republican,NC,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000255
Jones (OH),Democratic,OH,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000284
Kanjorski,Democratic,PA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000008
Kaptur,Democratic,OH,NO,1,492,House,109,https://clerk.house.gov/members/K000009
Keller,Republican,FL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000361
Kelly,Republican,NY,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000078
Kennedy (MN),Republican,MN,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000358
Kennedy (RI),Democratic,RI,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000113
Kildee,Democratic,MI,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000172
Kilpatrick (MI),Democratic,MI,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000180
Kind,Democratic,WI,NOT VOTING,1,492,House,109,https://clerk.house.gov/members/K000188
King (IA),Republican,IA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000362
King (NY),Republican,NY,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000210
Kingston,Republican,GA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000220
Kirk,Republican,IL,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000360
Kline,Republican,MN,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000363
Knollenberg,Republican,MI,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000288
Kolbe,Republican,AZ,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000306
Kucinich,Democratic,OH,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000336
Kuhl (NY),Republican,NY,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000364
LaHood,Republican,IL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000552
Langevin,Democratic,RI,NO,1,492,House,109,https://clerk.house.gov/members/L000559
Lantos,Democratic,CA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000090
Larsen (WA),Democratic,WA,NO,1,492,House,109,https://clerk.house.gov/members/L000560
Larson (CT),Democratic,CT,NO,1,492,House,109,https://clerk.house.gov/members/L000557
Latham,Republican,IA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000111
LaTourette,Republican,OH,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000553
Leach,Republican,IA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000169
Lee,Democratic,CA,NO,1,492,House,109,https://clerk.house.gov/members/L000551
Levin,Democratic,MI,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000263
Lewis (CA),Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000274
Lewis (GA),Democratic,GA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000287
Lewis (KY),Republican,KY,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000293
Linder,Republican,GA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000321
Lipinski,Democratic,IL,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000563
LoBiondo,Republican,NJ,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000554
"Lofgren, Zoe",Democratic,CA,NO,1,492,House,109,https://clerk.house.gov/members/L000397
Lowey,Democratic,NY,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000480
Lucas,Republican,OK,AYE,1,492,House,109,https://clerk.house.gov/members/L000491
"Lungren, Daniel E.",Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000517
Lynch,Democratic,MA,NOT VOTING,1,492,House,109,https://clerk.house.gov/members/L000562
Mack,Republican,FL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001155
Maloney,Democratic,NY,NO,1,492,House,109,https://clerk.house.gov/members/M000087
Manzullo,Republican,IL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001138
Marchant,Republican,TX,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001158
Markey,Democratic,MA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000133
Marshall,Democratic,GA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001146
Matheson,Democratic,UT,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001142
Matsui,Democratic,CA,NO,1,492,House,109,https://clerk.house.gov/members/M001163
McCarthy,Democratic,NY,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000309
McCaul (TX),Republican,TX,AYE,1,492,House,109,https://clerk.house.gov/members/M001157
McCollum (MN),Democratic,MN,NO,1,492,House,109,https://clerk.house.gov/members/M001143
McCotter,Republican,MI,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001147
McCrery,Republican,LA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000388
McDermott,Democratic,WA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000404
McGovern,Democratic,MA,NO,1,492,House,109,https://clerk.house.gov/members/M000312
McHenry,Republican,NC,AYE,1,492,House,109,https://clerk.house.gov/members/M001156
McHugh,Republican,NY,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000472
McIntyre,Democratic,NC,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000485
McKeon,Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000508
McKinney,Democratic,GA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000523
McMorris,Republican,WA,AYE,1,492,House,109,https://clerk.house.gov/members/M001159
McNulty,Democratic,NY,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000590
Meehan,Democratic,MA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000627
Meek (FL),Democratic,FL,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001148
Meeks (NY),Democratic,NY,NO,1,492,House,109,https://clerk.house.gov/members/M001137
Melancon,Democratic,LA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001161
Menendez,Democratic,NJ,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000639
Mica,Republican,FL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000689
Michaud,Democratic,ME,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001149
Millender-McDonald,Democratic,CA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000714
Miller (FL),Republican,FL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001144
Miller (MI),Republican,MI,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001150
Miller (NC),Democratic,NC,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001154
"Miller, Gary",Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001139
"Miller, George",Democratic,CA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000725
Mollohan,Democratic,WV,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000844
Moore (KS),Democratic,KS,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001140
Moore (WI),Democratic,WI,NO,1,492,House,109,https://clerk.house.gov/members/M001160
Moran (KS),Republican,KS,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000934
Moran (VA),Democratic,VA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000933
Murphy,Republican,PA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001151
Murtha,Democratic,PA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001120
Musgrave,Republican,CO,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001152
Myrick,Republican,NC,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001134
Nadler,Democratic,NY,NO,1,492,House,109,https://clerk.house.gov/members/N000002
Napolitano,Democratic,CA,NO,1,492,House,109,https://clerk.house.gov/members/N000179
Neal (MA),Democratic,MA,NO,1,492,House,109,https://clerk.house.gov/members/N000015
Neugebauer,Republican,TX,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000182
Ney,Republican,OH,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000081
Northup,Republican,KY,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000143
Norwood,Republican,GA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000159
Nunes,Republican,CA,AYE,1,492,House,109,https://clerk.house.gov/members/N000181
Nussle,Republican,IA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000172
Oberstar,Democratic,MN,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000006
Obey,Democratic,WI,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000007
Olver,Democratic,MA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000085
Ortiz,Democratic,TX,NOT VOTING,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000107
Osborne,Republican,NE,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000165
Otter,Republican,ID,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000166
Owens,Democratic,NY,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000159
Oxley,Republican,OH,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000163
Pallone,Democratic,NJ,NO,1,492,House,109,https://clerk.house.gov/members/P000034
Pascrell,Democratic,NJ,NO,1,492,House,109,https://clerk.house.gov/members/P000096
Pastor,Democratic,AZ,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000099
Paul,Republican,TX,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000583
Payne,Democratic,NJ,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000149
Pearce,Republican,NM,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000588
Pelosi,Democratic,CA,NO,1,492,House,109,https://clerk.house.gov/members/P000197
Pence,Republican,IN,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000587
Peterson (MN),Democratic,MN,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000258
Peterson (PA),Republican,PA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000263
Petri,Republican,WI,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000265
Pickering,Republican,MS,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000323
Pitts,Republican,PA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000373
Platts,Republican,PA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000585
Poe,Republican,TX,NOT VOTING,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000592
Pombo,Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000419
Pomeroy,Democratic,ND,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000422
Porter,Republican,NV,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000589
Price (GA),Republican,GA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000591
Price (NC),Democratic,NC,NO,1,492,House,109,https://clerk.house.gov/members/P000523
Pryce (OH),Republican,OH,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000555
Putnam,Republican,FL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000586
Radanovich,Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000004
Rahall,Democratic,WV,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000011
Ramstad,Republican,MN,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000033
Rangel,Democratic,NY,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000053
Regula,Republican,OH,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000141
Rehberg,Republican,MT,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000571
Reichert,Republican,WA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000578
Renzi,Republican,AZ,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000574
Reyes,Democratic,TX,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000170
Reynolds,Republican,NY,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000569
Rogers (AL),Republican,AL,AYE,1,492,House,109,https://clerk.house.gov/members/R000575
Rogers (KY),Republican,KY,AYE,1,492,House,109,https://clerk.house.gov/members/R000395
Rogers (MI),Republican,MI,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000572
Rohrabacher,Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000409
Ros-Lehtinen,Republican,FL,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000435
Ross,Democratic,AR,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000573
Rothman,Democratic,NJ,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000462
Roybal-Allard,Democratic,CA,NO,1,492,House,109,https://clerk.house.gov/members/R000486
Royce,Republican,CA,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000487
Ruppersberger,Democratic,MD,NO,1,492,House,109,https://clerk.house.gov/members/R000576
Rush,Democratic,IL,NO,1,492,House,109,https://clerk.house.gov/members/R000515
Ryan (OH),Democratic,OH,NO,1,492,House,109,https://clerk.house.gov/members/R000577
Ryan (WI),Republican,WI,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000570
Ryun (KS),Republican,KS,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000566
Sabo,Democratic,MN,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000005
Salazar,Democratic,CO,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001158
"Sánchez, Linda T.",Democratic,CA,NO,1,492,House,109,https://clerk.house.gov/members/S001156
"Sanchez, Loretta",Democratic,CA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000030
Sanders,Independent,VT,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000033
Saxton,Republican,NJ,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000097
Schakowsky,Democratic,IL,NO,1,492,House,109,https://clerk.house.gov/members/S001145
Schiff,Democratic,CA,NO,1,492,House,109,https://clerk.house.gov/members/S001150
Schmidt,Republican,OH,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001164
Schwartz (PA),Democratic,PA,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001162
Schwarz (MI),Republican,MI,NO,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001161
Scott (GA),Democratic,GA,NO,1,492,House,109,https://clerk.house.gov/members/S001157
Scott (VA),Democratic,VA,NO,1,492,House,109,https://clerk.house.gov/members/S000185
Sensenbrenner,Republican,WI,AYE,1,492,House,109,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000244
