congress,party,state,district,id,last_name,first_name,ngirls,nboys,nchild,female,aauw,author,nominate_dim1,nominate_dim2
106,D,IL,2,J000283,JACKSON, JESSE L. JR.,0,0,0,0,100,washington,-0.538,-0.513
106,D,LA,2,J000070,JEFFERSON, WILLIAM J.,5,0,5,0,37,washington,-0.424,0.242
106,R,TN,1,J000082,JENKINS, WILLIAM L.,2,2,4,0,25,washington,0.396,0.349
106,D,LA,7,J000110,JOHN, CHRIS,0,2,2,0,62,washington,-0.12,0.735
106,D,TX,30,J000126,JOHNSON, EDDIE BERNICE,0,1,1,1,100,washington,-0.485,0.203
106,R,CT,6,J000163,JOHNSON, NANCY L.,3,0,3,1,87,washington,0.122,-0.513
106,R,TX,3,J000174,JOHNSON, SAM R.,2,1,3,0,0,washington,0.61,0.277
106,D,OH,11,J000284,JONES, STEPHANIE TUBBS,0,1,1,1,100,washington,-0.521,-0.059
106,R,NC,3,J000255,JONES, WALTER B. JR.,1,0,1,0,12,washington,0.244,-0.362
106,D,PA,11,K000008,KANJORSKI, PAUL E.,1,0,1,0,62,washington,-0.303,0.364
106,D,OH,9,K000009,KAPTUR, MARCIA,0,0,0,1,62,washington,-0.35,0.109
106,R,OH,12,K000016,KASICH, JOHN R.,0,0,0,0,0,washington,0.314,0.013
106,R,NY,19,K000078,KELLY, SUE,1,3,4,1,50,washington,0.231,-0.564
106,D,RI,1,K000113,KENNEDY, PATRICK J.,0,0,0,0,87,washington,-0.409,-0.062
106,D,MI,9,K000172,KILDEE, DALE E.,1,2,3,0,62,washington,-0.385,0.011
106,D,MI,15,K000180,KILPATRICK, CAROLYN C.,1,1,2,1,100,washington,-0.491,-0.172
106,D,WI,3,K000188,KIND, RONALD JAMES,0,1,1,0,87,washington,-0.261,-0.081
106,R,NY,3,K000210,KING, PETER T.,1,1,2,0,25,washington,0.259,-0.03
106,R,GA,1,K000220,KINGSTON, JOHN (JACK),2,2,4,0,0,washington,0.54,0.302
106,D,WI,4,K000259,KLECZKA, GERALD,0,0,0,0,87,washington,-0.322,-0.093
106,D,PA,4,K000270,KLINK, RON,1,1,2,0,62,washington,-0.31,0.526
106,R,MI,11,K000288,KNOLLENBERG, JOSEPH,0,2,2,0,0,washington,0.366,-0.053
106,R,AZ,5,K000306,KOLBE, JIM,0,0,0,0,37,washington,0.351,-0.534
106,D,OH,10,K000336,KUCINICH, DENNIS J.,1,0,1,0,62,washington,-0.582,0.024
106,R,CA,36,K000357,KUYKENDALL, STEVEN T.,1,2,3,0,62,washington,0.219,-0.462
106,D,NY,29,L000556,LAFALCE, JOHN,0,1,1,0,62,washington,-0.357,0.112
106,R,IL,18,L000552,LAHOOD, RAY,2,2,4,0,25,washington,0.246,-0.076
106,D,TX,9,L000043,LAMPSON, NICHOLAS U.,2,0,2,0,87,washington,-0.179,0.186
106,D,CA,12,L000090,LANTOS, TOM,2,0,2,0,100,washington,-0.376,-0.033
106,R,OK,1,L000096,LARGENT, STEPHEN,1,3,4,0,0,washington,0.617,-0.033
106,D,CT,1,L000557,LARSON, JOHN B.,2,1,3,0,100,washington,-0.397,-0.051
106,R,IA,5,L000111,LATHAM, TOM,2,1,3,0,0,washington,0.302,0.308
106,R,OH,19,L000553,LATOURETTE, STEVEN C.,3,1,4,0,37,washington,0.211,-0.063
106,R,NY,2,L000155,LAZIO, RICK A.,2,0,2,0,25,washington,0.216,-0.588
106,R,IA,1,L000169,LEACH, JAMES,1,1,2,0,75,washington,0.141,-0.79
106,D,CA,9,L000551,LEE, BARBARA,0,2,2,1,100,washington,-0.682,-0.587
106,D,TX,18,J000032,JACKSON LEE, SHEILA,1,1,2,1,75,washington,-0.46,0.127
106,D,MI,12,L000263,LEVIN, SANDER M.,2,2,4,0,100,washington,-0.379,-0.091
106,R,CA,40,L000274,LEWIS, JERRY,2,5,7,0,12,washington,0.348,-0.101
106,D,GA,5,L000287,LEWIS, JOHN,0,1,1,0,75,washington,-0.589,-0.221
106,R,KY,2,L000293,LEWIS, RON,1,1,2,0,0,washington,0.418,0.417
106,R,GA,11,L000321,LINDER, JOHN,1,1,2,0,0,washington,0.559,-0.008
106,D,IL,3,L000342,LIPINSKI, WILLIAM O.,1,1,2,0,25,washington,-0.176,0.3
106,R,NJ,2,L000554,LOBIONDO, FRANK,2,0,2,0,50,washington,0.211,-0.224
106,D,CA,16,L000397,LOFGREN, ZOE,1,1,2,1,100,washington,-0.402,-0.444
106,D,NY,18,L000480,LOWEY, NITA M.,2,1,3,1,100,washington,-0.389,-0.152
106,R,OK,6,L000491,LUCAS, FRANK D.,2,1,3,0,12,washington,0.363,0.42
106,D,KY,4,L000558,LUCAS, KENNETH R.,2,3,5,0,37,washington,-0.058,0.721
106,D,MN,6,L000521,LUTHER, WILLIAM,1,1,2,0,100,washington,-0.306,-0.381
106,D,NY,14,M000087,MALONEY, CAROLYN B.,2,0,2,0,100,washington,-0.387,-0.28
106,D,CT,5,M000090,MALONEY, JAMES H.,3,0,3,0,87,washington,-0.244,-0.053
106,R,IL,16,M001138,MANZULLO, DONALD,2,1,3,0,0,washington,0.51,0
106,D,MA,7,M000133,MARKEY, EDWARD J.,0,0,0,0,100,washington,-0.512,-0.457
106,D,CA,31,M000206,MARTINEZ, MATTHEW G. (MARTY),3,2,5,0,62,washington,-0.341,0.106
106,D,PA,20,M000212,MASCARA, FRANK R.,1,3,4,0,50,washington,-0.271,0.467
106,D,CA,5,M000249,MATSUI, ROBERT TAKEO,0,1,1,0,100,washington,-0.404,-0.03
106,D,NY,4,M000309,MCCARTHY, CAROLYN,0,1,1,1,62,washington,-0.294,-0.04
106,D,MO,5,M000316,MCCARTHY, KAREN,0,0,0,1,75,washington,-0.344,-0.225
106,R,FL,8,M000350,MCCOLLUM, BILL,0,3,3,0,37,washington,0.377,-0.101
106,R,LA,4,M000388,MCCRERY, JAMES O.,0,2,2,0,0,washington,0.362,0.08
106,D,WA,7,M000404,MCDERMOTT, JIM,1,1,2,0,100,washington,-0.666,-0.197
106,D,MA,3,M000312,MCGOVERN, JAMES P.,0,1,1,0,100,washington,-0.539,-0.304
106,R,NY,24,M000472,MCHUGH, JOHN M.,0,0,0,0,50,washington,0.225,-0.063
106,R,CO,3,M000477,MCINNIS, SCOTT,2,1,3,0,12,washington,0.391,-0.083
106,R,IN,2,M000481,MCINTOSH, DAVID M.,1,0,1,0,12,washington,0.576,0.008
106,D,NC,7,M000485,MCINTYRE, MIKE,0,2,2,0,62,washington,-0.148,0.56
106,R,CA,25,M000508,MCKEON, HOWARD P. (BUCK),3,3,6,0,0,washington,0.396,0.208
106,D,GA,4,M000523,MCKINNEY, CYNTHIA ANN,0,1,1,1,100,washington,-0.533,-0.583
106,D,NY,21,M000590,MCNULTY, MICHAEL R.,4,0,4,0,62,washington,-0.369,0.369
106,D,MA,5,M000627,MEEHAN, MARTIN T.,0,0,0,0,87,washington,-0.39,-0.539
106,D,FL,17,M000628,MEEK, CARRIE P.,2,1,3,1,100,washington,-0.483,0.12
106,D,NY,6,M001137,MEEKS, GREGORY W.,2,0,2,0,100,washington,-0.413,-0.074
106,D,NJ,13,M000639,MENENDEZ, ROBERT,1,1,2,0,100,washington,-0.366,-0.125
106,R,WA,2,M000669,METCALF, JACK,4,0,4,0,0,washington,0.384,-0.169
106,R,FL,7,M000689,MICA, JOHN L.,1,1,2,0,12,washington,0.453,0.137
106,D,CA,37,M000714,MILLENDER-MCDONALD, JUANITA,3,1,4,1,100,washington,-0.438,-0.16
106,R,FL,13,M000720,MILLER, DAN,1,1,2,0,25,washington,0.453,-0.494
106,R,CA,41,M001139,MILLER, GARY G.,1,3,4,0,12,washington,0.478,0.222
106,D,CA,7,M000725,MILLER, GEORGE,0,2,2,0,100,washington,-0.552,-0.398
106,D,MN,2,M000795,MINGE, DAVID,0,2,2,0,87,washington,-0.213,-0.131
106,D,HI,2,M000797,MINK, PATSY T.,1,0,1,1,100,washington,-0.513,-0.067
106,D,MA,9,M000834,MOAKLEY, JOHN,0,0,0,0,75,washington,-0.418,-0.054
106,D,WV,1,M000844,MOLLOHAN, ALAN B.,1,4,5,0,62,washington,-0.292,0.657
106,D,KS,3,M001140,MOORE, DENNIS W.,2,5,7,0,100,washington,-0.267,0.159
106,D,VA,8,M000933,MORAN, JAMES P. JR.,2,3,5,0,87,washington,-0.302,-0.203
106,R,KS,1,M000934,MORAN, JERRY,2,0,2,0,25,washington,0.412,0.206
106,R,MD,8,M000941,MORELLA, CONSTANCE A.,1,2,3,1,100,washington,-0.018,-0.893
106,D,PA,12,M001120,MURTHA, JOHN P.,1,2,3,0,50,washington,-0.265,0.569
106,R,NC,9,M001134,MYRICK, SUE,3,2,5,1,12,washington,0.56,0.027
106,D,NY,8,N000002,NADLER, JERROLD,0,1,1,0,100,washington,-0.508,-0.503
106,D,CA,34,N000179,NAPOLITANO, GRACE F.,2,3,5,1,100,washington,-0.448,-0.247
106,D,MA,2,N000015,NEAL, RICHARD E.,1,3,4,0,87,washington,-0.417,-0.111
106,R,WA,5,N000051,NETHERCUTT, GEORGE R.,1,1,2,0,0,washington,0.357,0.08
106,R,OH,18,N000081,NEY, ROBERT WILLIAM (BOB),1,1,2,0,37,washington,0.269,0.116
106,R,KY,3,N000143,NORTHUP, ANNE MEAGHER,2,4,6,0,12,washington,0.335,-0.035
106,R,GA,10,N000159,NORWOOD, CHARLES,0,2,2,0,25,washington,0.533,0.469
106,R,IA,2,N000172,NUSSLE, JIM,1,1,2,0,0,washington,0.417,-0.178
106,D,MN,8,O000006,OBERSTAR, JAMES L.,4,2,6,0,75,washington,-0.553,0.304
106,D,WI,7,O000007,OBEY, DAVID R.,0,2,2,0,87,washington,-0.45,-0.063
106,D,MA,1,O000085,OLVER, JOHN W.,1,0,1,0,100,washington,-0.577,-0.207
106,D,TX,27,O000107,ORTIZ, SOLOMON,1,1,2,0,62,washington,-0.272,0.712
106,R,CA,3,O000164,OSE, DOUGLAS A.,2,0,2,0,37,washington,0.289,-0.316
106,D,NY,11,O000159,OWENS, MAJOR ROBERT ODELL,1,4,5,0,100,washington,-0.569,-0.516
106,R,OH,4,O000163,OXLEY, MICHAEL G.,0,1,1,0,0,washington,0.382,-0.093
106,R,CA,48,P000005,PACKARD, RONALD C.,4,3,7,0,0,washington,0.419,0.152
106,R,NJ,6,P000034,PALLONE, FRANK JR.,2,1,3,0,100,washington,-0.404,-0.164
106,D,NJ,8,P000096,PASCRELL, WILLIAM J.,0,3,3,0,87,washington,-0.367,-0.005
106,D,AZ,2,P000099,PASTOR, ED,2,0,2,0,100,washington,-0.421,0.12
106,R,TX,14,P000583,PAUL, RON E.,3,2,5,0,25,washington,0.863,-0.505
106,D,NJ,10,P000149,PAYNE, DONALD M.,2,1,3,0,100,washington,-0.592,-0.547
106,R,IN,7,P000171,PEASE, EDWARD A.,0,0,0,0,25,washington,0.413,-0.129
106,D,CA,8,P000197,PELOSI, NANCY,4,1,5,1,100,washington,-0.49,-0.206
106,D,MN,7,P000258,PETERSON, COLLIN C.,0,3,3,0,50,washington,-0.148,0.712
106,R,PA,5,P000263,PETERSON, JOHN E.,0,1,1,0,0,washington,0.34,0.24
106,R,WI,6,P000265,PETRI, THOMAS EVERT,1,0,1,0,0,washington,0.379,-0.367
106,D,IL,19,P000584,PHELPS, DAVID D.,3,1,4,0,62,washington,-0.207,0.715
106,R,MS,3,P000323,PICKERING, CHARLES W. JR.,0,5,5,0,12,washington,0.342,0.325
106,D,VA,2,P000326,PICKETT, OWEN B.,3,0,3,0,100,washington,-0.149,0.555
106,R,PA,16,P000373,PITTS, JOSEPH R.,2,1,3,0,0,washington,0.538,0.012
106,R,CA,11,P000419,POMBO, RICHARD W.,2,1,3,0,0,washington,0.461,0.469
106,D,ND,1,P000422,POMEROY, EARL R.,1,1,2,0,87,washington,-0.266,0.339
106,R,IL,10,P000444,PORTER, JOHN EDWARD,3,2,5,0,62,washington,0.217,-0.604
106,R,OH,2,P000449,PORTMAN, ROBERT J.,1,2,3,0,0,washington,0.368,-0.233
106,D,NC,4,P000523,PRICE, DAVID E.,1,1,2,0,100,washington,-0.343,-0.031
106,R,OH,15,P000555,PRYCE, DEBORAH,0,1,1,1,37,washington,0.32,-0.329
106,R,NY,30,Q000016,QUINN, JACK,1,1,2,0,62,washington,0.198,-0.223
106,R,CA,19,R000004,RADANOVICH, GEORGE,0,0,0,0,0,washington,0.484,0.18
106,D,WV,3,R000011,RAHALL, NICK JOE,2,1,3,0,62,washington,-0.306,0.45
106,R,MN,3,R000033,RAMSTAD, JIM,0,0,0,0,50,washington,0.316,-0.683
106,D,NY,15,R000053,RANGEL, CHARLES,1,1,2,0,87,washington,-0.514,-0.341
106,R,OH,16,R000141,REGULA, RALPH S.,1,2,3,0,25,washington,0.221,-0.223
106,D,TX,16,R000170,REYES, SILVESTRE,2,1,3,0,87,washington,-0.321,0.304
106,R,NY,27,R000569,REYNOLDS, THOMAS M.,1,3,4,0,25,washington,0.349,0.009
106,R,AL,3,R000258,RILEY, ROBERT R.,3,1,4,0,0,washington,0.433,0.692
106,D,MI,13,R000281,RIVERS, LYNN N.,2,0,2,1,100,washington,-0.383,-0.453
106,D,TX,28,R000568,RODRIGUEZ, CIRO D.,1,0,1,0,100,washington,-0.349,0.238
106,D,IN,3,R000385,ROEMER, TIM,1,2,3,0,62,washington,-0.165,0.229
106,R,CA,27,R000386,ROGAN, JAMES E.,2,0,2,0,0,washington,0.475,-0.088
106,R,KY,5,R000395,ROGERS, HAROLD D.,1,2,3,0,0,washington,0.337,0.113
106,R,CA,45,R000409,ROHRABACHER, DANA,0,0,0,0,0,washington,0.626,-0.417
106,R,FL,18,R000435,ROS-LEHTINEN, ILEANA,2,0,2,1,25,washington,0.244,-0.225
106,D,NJ,9,R000462,ROTHMAN, STEVEN R.,1,1,2,0,100,washington,-0.352,-0.092
106,R,NJ,5,R000465,ROUKEMA, MARGARET S.,1,1,2,1,62,washington,0.162,-0.701
106,D,CA,33,R000486,ROYBAL-ALLARD, LUCILLE,2,2,4,1,100,washington,-0.47,-0.185
106,R,CA,39,R000487,ROYCE, EDWARD R.,0,0,0,0,12,washington,0.657,-0.353
106,D,IL,1,R000515,RUSH, BOBBY L.,1,4,5,0,87,washington,-0.479,-0.203
106,R,WI,1,R000570,RYAN, PAUL D.,0,0,0,0,12,washington,0.556,-0.25
106,R,KS,2,R000566,RYUN, JAMES R.,2,2,4,0,0,washington,0.547,0.267
106,D,MN,5,S000005,SABO, MARTIN OLAV,2,0,2,0,100,washington,-0.516,-0.317
106,R,AZ,1,S000018,SALMON, MATTHEW,2,2,4,0,0,washington,0.673,-0.272
106,D,CA,46,S000030,SANCHEZ, LORETTA,0,0,0,1,100,washington,-0.367,0.025
106,I,VT,1,S000033,SANDERS, BERNARD,2,2,4,0,100,washington,-0.53,-0.395
106,D,TX,1,S000044,SANDLIN, MAX A. JR.,2,2,4,0,87,washington,-0.25,0.546
106,R,SC,1,S000051,SANFORD, MARSHALL,0,3,3,0,12,washington,0.686,-0.728
106,D,OH,14,S000094,SAWYER, THOMAS C. (TOM),1,0,1,0,87,washington,-0.377,-0.114
106,R,NJ,3,S000097,SAXTON, H. JAMES,1,1,2,0,50,washington,0.238,-0.378
106,R,FL,1,S000106,SCARBOROUGH, JOE,0,2,2,0,0,washington,0.672,-0.433
106,R,CO,4,S000112,SCHAFFER, ROBERT W. (BOB),3,1,4,0,0,washington,0.638,0.77
106,D,IL,9,S001145,SCHAKOWSKY, JANICE D. (JAN),2,1,3,0,100,washington,-0.606,-0.269
106,D,VA,3,S000185,SCOTT, ROBERT C.,0,0,0,0,100,washington,-0.45,0.016
106,R,WI,9,S000244,SENSENBRENNER, FRANK JAMES,0,2,2,0,12,washington,0.638,-0.579
106,D,NY,16,S000248,SERRANO, JOSE E.,2,3,5,0,100,washington,-0.491,-0.377
106,R,TX,5,S000250,SESSIONS, PETER,0,2,2,0,12,washington,0.586,0.17
106,R,AZ,4,S000275,SHADEGG, JOHN B.,1,1,2,0,0,washington,0.749,0.008
106,R,FL,22,S000303,SHAW, E. CLAY JR.,2,2,4,0,37,washington,0.3,-0.142
106,R,CT,4,S001144,SHAYS, CHRISTOPHER,1,0,1,0,50,washington,0.129,-0.992
106,D,CA,24,S000344,SHERMAN, BRAD,0,0,0,0,100,washington,-0.342,-0.147
106,R,PA,10,S001146,SHERWOOD, DON,3,0,3,0,12,washington,0.329,-0.005
106,R,IL,20,S000364,SHIMKUS, JOHN M.,0,2,2,0,25,washington,0.375,0.154
106,D,MS,4,S001147,SHOWS, RONNIE,3,1,4,0,50,washington,-0.092,0.996
106,R,PA,9,S000394,SHUSTER, E.G.,3,2,5,0,0,washington,0.416,0.144
106,R,ID,2,S001148,SIMPSON, MICHAEL K.,0,0,0,0,25,washington,0.297,0.286
106,D,VA,4,S000453,SISISKY, NORMAN,0,4,4,0,87,washington,-0.122,0.453
106,R,NM,2,S000463,SKEEN, JOSEPH R.,1,1,2,0,0,washington,0.301,0.034
106,D,MO,4,S000465,SKELTON, IKE,1,2,3,0,62,washington,-0.172,0.724
106,D,NY,28,S000480,SLAUGHTER, LOUISE M.,3,0,3,1,100,washington,-0.465,-0.104
106,D,WA,9,S000510,SMITH, ADAM,0,0,0,0,87,washington,-0.285,-0.162
106,R,NJ,4,S000522,SMITH, CHRISTOPHER H.,2,2,4,0,37,washington,0.165,-0.168
106,R,TX,21,S000583,SMITH, LAMAR S.,1,1,2,0,0,washington,0.425,0.061
106,R,MI,7,S000597,SMITH, NICK H.,3,1,4,0,12,washington,0.505,-0.229
106,D,AR,2,S000672,SNYDER, VICTOR F.,0,0,0,0,100,washington,-0.268,0.055
106,R,IN,4,S001143,SOUDER, MARK E.,1,2,3,0,0,washington,0.435,-0.011
106,R,SC,2,S000718,SPENCE, FLOYD,0,4,4,0,12,washington,0.32,0.185
106,D,SC,5,S000749,SPRATT, JOHN M.,3,0,3,0,87,washington,-0.256,0.255
106,D,MI,8,S000770,STABENOW, DEBORAH ANN,1,1,2,1,100,washington,-0.343,-0.013
106,D,CA,13,S000810,STARK, FORTNEY (PETE),3,2,5,0,100,washington,-0.631,-0.605
106,R,FL,6,S000822,STEARNS, CLIFFORD,0,3,3,0,0,washington,0.554,-0.075
106,D,TX,17,S000851,STENHOLM, CHARLES WALTER,1,2,3,0,62,washington,0.019,1
106,D,OH,6,S001004,STRICKLAND, TED,0,0,0,0,87,washington,-0.384,0.404
106,R,AZ,3,S001044,STUMP, BOB,1,2,3,0,0,washington,0.703,0.203
106,D,MI,1,S001045,STUPAK, BART,0,2,2,0,62,washington,-0.396,0.701
106,R,NH,1,S001078,SUNUNU, JOHN E.,1,1,2,0,0,washington,0.473,-0.52
106,R,NY,22,S001149,SWEENEY, JOHN E.,1,2,3,0,37,washington,0.249,0.036
106,R,MO,2,T000024,TALENT, JAMES M.,2,1,3,0,0,washington,0.364,0.098
106,R,CO,6,T000458,TANCREDO, THOMAS G. (TOM),0,2,2,0,0,washington,0.75,-0.022
106,D,TN,8,T000038,TANNER, JOHN S.,1,1,2,0,87,washington,-0.182,0.648
106,D,CA,10,T000057,TAUSCHER, ELLEN,1,0,1,1,100,washington,-0.308,-0.169
106,R,LA,3,T000058,TAUZIN, WILBERT J.,1,4,5,0,0,washington,0.341,0.16
106,R,NC,11,T000067,TAYLOR, CHARLES H.,0,3,3,0,0,washington,0.488,0.116
106,D,MS,5,T000074,TAYLOR, GENE,2,1,3,0,50,washington,-0.045,0.893
106,R,NE,2,T000459,TERRY, LEE R.,0,3,3,0,25,washington,0.426,-0.067
106,R,CA,21,T000188,THOMAS, WILLIAM MARSHALL,1,1,2,0,37,washington,0.371,-0.277
106,D,MS,2,T000193,THOMPSON, BENNIE,1,0,1,0,100,washington,-0.516,0.399
106,D,CA,1,T000460,THOMPSON, MIKE,0,2,2,0,100,washington,-0.395,0.066
106,R,TX,13,T000238,THORNBERRY, WILLIAM M. (MAC),1,1,2,0,0,washington,0.525,0.313
106,R,SD,1,T000250,THUNE, JOHN R.,2,0,2,0,12,washington,0.413,0.139
106,D,FL,5,T000253,THURMAN, KAREN L.,1,1,2,1,100,washington,-0.304,0.273
106,R,KS,4,T000260,TIAHRT, TODD,1,2,3,0,0,washington,0.449,0.341
106,D,MA,6,T000266,TIERNEY, JOHN F.,0,0,0,0,100,washington,-0.488,-0.433
106,R,PA,15,T000461,TOOMEY, PATRICK J.,0,0,0,0,0,washington,0.641,-0.3
106,D,NY,10,T000326,TOWNS, EDOLPHUS,1,1,2,0,87,washington,-0.519,-0.132
106,D,OH,17,T000350,TRAFICANT, JAMES A. JR.,2,0,2,0,62,washington,-0.082,0.071
106,D,TX,2,T000424,TURNER, JAMES W.,1,1,2,0,75,washington,-0.185,0.606
106,D,CO,2,U000038,UDALL, MARK EMERY,1,1,2,0,100,washington,-0.353,0.049
106,D,NM,3,U000039,UDALL, TOM,1,0,1,0,87,washington,-0.453,0.161
106,R,MI,6,U000031,UPTON, FRED,1,1,2,0,12,washington,0.332,-0.379
106,D,NY,12,V000081,VELAZQUEZ, NYDIA M.,0,0,0,1,87,washington,-0.547,-0.34
106,D,MN,4,V000087,VENTO, BRUCE,0,3,3,0,62,washington,-0.472,-0.376
106,D,IN,1,V000108,VISCLOSKY, PETER J.,0,2,2,0,87,washington,-0.402,0.244
106,R,LA,1,V000127,VITTER, DAVID,3,0,3,0,0,washington,0.495,0.323
106,R,OR,2,W000791,WALDEN, GREGORY PAUL (GREG),0,1,1,0,50,washington,0.333,-0.011
106,R,NY,25,W000099,WALSH, JAMES T.,1,2,3,0,25,washington,0.208,-0.19
106,R,TN,3,W000119,WAMP, ZACH,1,1,2,0,12,washington,0.428,0.072
106,D,CA,35,W000187,WATERS, MAXINE,1,1,2,1,100,washington,-0.653,-0.071
106,R,OK,3,W000194,WATKINS, WES,2,1,3,0,12,washington,0.368,0.374
106,D,NC,12,W000207,WATT, MELVIN LU,0,2,2,0,100,washington,-0.526,-0.155
106,R,OK,4,W000210,WATTS, JULIUS C.,3,2,5,0,12,washington,0.406,0.286
106,D,CA,29,W000215,WAXMAN, HENRY A.,1,1,2,0,100,washington,-0.473,-0.343
106,D,NY,9,W000792,WEINER, ANTHONY DAVID,0,0,0,0,100,washington,-0.408,-0.371
106,R,PA,7,W000268,WELDON, CURT,3,2,5,0,12,washington,0.232,-0.324
106,R,FL,15,W000267,WELDON, DAVID J.,1,0,1,0,25,washington,0.471,0.146
106,R,IL,11,W000273,WELLER, GERALD C. (JERRY),0,0,0,0,25,washington,0.288,0.2
106,D,FL,19,W000314,WEXLER, ROBERT,2,1,3,0,100,washington,-0.392,-0.193
106,D,RI,2,W000315,WEYGAND, ROBERT A.,2,1,3,0,62,washington,-0.33,0.183
106,R,KY,1,W000413,WHITFIELD, EDWARD,1,0,1,0,25,washington,0.303,0.182
106,R,MS,1,W000437,WICKER, ROGER F.,2,1,3,0,0,washington,0.379,0.354
106,R,NM,1,W000789,WILSON, HEATHER A.,1,2,3,1,12,washington,0.247,-0.027
106,D,WV,2,W000654,WISE, ROBERT E.,1,1,2,0,100,washington,-0.32,0.253
106,R,VA,10,W000672,WOLF, FRANK R.,4,1,5,0,25,washington,0.284,-0.213
106,D,CA,6,W000738,WOOLSEY, LYNN,1,3,4,1,100,washington,-0.556,-0.529
106,D,OR,1,W000793,WU, DAVE,1,1,2,0,100,washington,-0.37,0.031
106,D,MD,4,W000784,WYNN, ALBERT R.,1,0,1,0,100,washington,-0.38,0.038
106,R,FL,10,Y000031,YOUNG, C.W. (BILL),0,3,3,0,37,washington,0.325,-0.112
106,R,AK,1,Y000033,YOUNG, DONALD E.,2,0,2,0,25,washington,0.284,0.021
107,D,HI,1,A000014,ABERCROMBIE, NEIL,0,0,0,0,100,washington,-0.432,-0.026
107,D,NY,5,A000022,ACKERMAN, GARY L.,1,2,3,0,100,washington,-0.429,-0.165
107,R,AL,4,A000055,ADERHOLT, ROBERT B.,1,0,1,0,0,washington,0.372,0.589
107,R,MO,2,A000358,AKIN, TODD,2,4,6,0,0,washington,0.612,0.235
107,D,ME,1,A000357,ALLEN, THOMAS H.,2,0,2,0,100,washington,-0.4,-0.105
107,D,NJ,1,A000210,ANDREWS, ROBERT E.,2,0,2,0,100,washington,-0.297,-0.119
107,R,TX,26,A000217,ARMEY, RICHARD K.,1,4,5,0,0,washington,0.635,-0.089
107,D,CA,42,B001234,BACA, JOE,2,2,4,0,100,washington,-0.349,0.292
107,R,AL,6,B000013,BACHUS, SPENCER,2,3,5,0,0,washington,0.387,0.228
107,D,WA,3,B001229,BAIRD, BRIAN NORTON,0,0,0,0,100,washington,-0.342,0.257
107,R,LA,6,B000072,BAKER, RICHARD H.,1,1,2,0,0,washington,0.423,0.022
107,D,ME,2,B000081,BALDACCI, JOHN E.,0,1,1,0,100,washington,-0.333,-0.001
107,D,WI,2,B001230,BALDWIN, TAMMY,0,0,0,1,100,washington,-0.493,-0.14
107,R,NC,10,B000104,BALLENGER, CASS,3,0,3,0,0,washington,0.464,-0.145
107,D,MI,5,B000134,BARCIA, JAMES A.,0,0,0,0,55,washington,-0.184,0.547
107,R,GA,7,B000169,BARR, BOB,1,3,4,0,0,washington,0.632,0.218
107,D,WI,5,B000177,BARRETT, THOMAS M.,3,1,4,0,100,washington,-0.38,-0.507
107,R,MD,6,B000208,BARTLETT, ROSCOE G.,4,6,10,0,0,washington,0.493,-0.091
107,R,TX,6,B000213,BARTON, JOE L.,2,1,3,0,0,washington,0.528,0.047
107,R,NH,2,B000220,BASS, CHARLES F.,1,1,2,0,36,washington,0.331,-0.556
107,D,CA,30,B000287,BECERRA, XAVIER,3,0,3,0,100,washington,-0.512,-0.283
107,D,TX,25,B000400,BENTSEN, KENNETH,2,0,2,0,100,washington,-0.292,0.116
107,R,NE,1,B000403,BEREUTER, DOUGLAS K.,0,2,2,0,18,washington,0.231,-0.347
107,D,NV,1,B001231,BERKLEY, SHELLEY,0,2,2,1,100,washington,-0.302,0.024
107,D,CA,26,B000410,BERMAN, HOWARD L.,2,0,2,0,100,washington,-0.404,-0.286
107,D,AR,1,B000420,BERRY, ROBERT M.,1,1,2,0,64,washington,-0.293,0.956
107,R,IL,13,B001232,BIGGERT, JUDY,3,1,4,1,45,washington,0.323,-0.372
107,R,FL,9,B000463,BILIRAKIS, MICHAEL,0,2,2,0,9,washington,0.382,-0.219
107,D,GA,2,B000490,BISHOP, SANFORD D. JR.,1,0,1,0,82,washington,-0.283,0.463
107,D,IL,5,B000518,BLAGOJEVICH, ROD R.,1,0,1,0,100,washington,-0.317,-0.188
107,D,OR,3,B000574,BLUMENAUER, EARL,1,1,2,0,100,washington,-0.428,-0.67
107,R,MO,7,B000575,BLUNT, ROY,1,2,3,0,18,washington,0.42,0.263
107,R,NY,23,B000586,BOEHLERT, SHERWOOD L.,3,1,4,0,55,washington,0.103,-0.718
107,R,OH,8,B000589,BOEHNER, JOHN A.,2,0,2,0,0,washington,0.513,0.04
107,R,TX,23,B000617,BONILLA, HENRY,1,1,2,0,0,washington,0.4,0.136
107,D,MI,10,B000619,BONIOR, DAVID E.,1,2,3,0,82,washington,-0.547,-0.006
107,R,CA,44,B001228,BONO, MARY,1,1,2,1,9,washington,0.353,-0.218
107,D,PA,3,B000644,BORSKI, ROBERT A. JR.,4,1,5,0,64,washington,-0.416,0.406
107,D,IA,3,B000652,BOSWELL, LEONARD L.,2,1,3,0,82,washington,-0.238,0.289
107,D,VA,9,B000657,BOUCHER, FREDERICK C.,0,0,0,0,100,washington,-0.265,0.189
107,D,FL,2,B000716,BOYD, F. ALLEN JR.,1,2,3,0,73,washington,-0.181,0.414
107,R,TX,8,B000755,BRADY, KEVIN,0,1,1,0,0,washington,0.523,0.219
