state,district,id,icpsr,last_name,first_name,middle_name,ngirls,nboys,nchildren,,washington_ngirls,washington_nboys,washington_nchild,costa_ngirls,costa_nboys,costa_nchild,oliver1_ngirls,oliver1_nboys,oliver1_nchild,oliver2_ngirls,oliver2_nboys,oliver2_nchild,oliver2_data_source,cong_served
AL,7,H000236,15416,Harris,Claude,NA,1,1,2,,,,,,,,1,1,2,,,,,"100, 101, 102"
IL,14,H000323,15417,Hastert,John,Dennis,0,2,2,,0,2,2,0,2,2,,,,0,2,2,105-116 random sample,"100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110"
LA,7,H000390,15418,Hayes,James,Allison,2,2,4,,,,,,,,,,,2,2,4,97-104 living,"100, 101, 102, 103, 104"
CO,5,H000444,15419,Hefley,Joel,M.,3,0,3,,3,0,3,,,,,,,,,,,"100, 101, 102, 103, 104, 105, 106, 107, 108, 109"
CA,2,H000528,15420,Herger,Walter,William,3,5,8,,3,5,8,,,,,,,3,5,8,diff child info,"100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
NY,1,H000670,15421,Hochbrueckner,George,Joseph,0,0,0,,,,,,,,,,,0,0,0,97-104 living,"100, 101, 102, 103"
LA,8,H000729,15422,Holloway,Clyde,Cecil,2,2,4,,,,,,,,2,2,4,,,,,"100, 101, 102"
NY,34,H000814,15423,Houghton,Amory,NA,0,0,0,,0,0,0,,,,0,0,0,,,,,"100, 101, 102"
NY,31,H000814,15423,Houghton,Amory,NA,0,0,0,,0,0,0,,,,0,0,0,,,,,"103, 104, 105, 106, 107"
NY,29,H000814,15423,Houghton,Amory,NA,0,0,0,,0,0,0,,,,0,0,0,,,,,108
OK,1,I000024,15424,Inhofe,James,Mountain,2,2,4,,,,,,,,,,,2,2,4,97-104 living,"100, 101, 102, 103"
SD,1,J000177,15425,Johnson,Timothy,Peter,1,2,3,,,,,,,,,,,1,2,3,97-104 living,"100, 101, 102, 103, 104"
IN,5,J000265,15426,Jontz,James,Prather,0,0,0,,,,,,,,0,0,0,,,,,"100, 101, 102"
MA,8,K000110,15427,Kennedy,Joseph,Patrick,0,2,2,,0,2,2,,,,,,,,,,,"100, 101, 102, 103, 104, 105"
CA,12,K000309,15428,Konnyu,Ernest,Leslie,0,0,0,,,,,,,,,,,0,0,0,97-104 living,100
AZ,4,K000352,15429,Kyl,Jon,Llewellyn,1,1,2,,,,,,,,,,,1,1,2,97-104 living,"100, 101, 102, 103"
NC,3,L000045,15430,Lancaster,H.,Martin,2,0,2,,,,,,,,,,,,,,,"100, 101, 102, 103"
GA,5,L000287,15431,Lewis,John,R.,0,1,1,,0,1,1,0,1,1,0,1,1,0,1,1,105-116 random sample,"100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
MD,4,M000573,15432,McMillen,Charles,Thomas,0,0,0,,,,,,,,,,,0,0,0,97-104 living,"100, 101, 102"
MD,7,M000687,15433,Mfume,Kweisi,NA,1,5,6,,,,,,,,,,,1,5,6,117 (current reps),"100, 101, 102, 103, 104, 116"
MD,8,M000941,15434,Morella,Constance,A.,1,2,3,,1,2,3,,,,,,,,,,,"100, 101, 102, 103, 104, 105, 106, 107"
IA,3,N000003,15435,Nagle,David,Ray,0,0,0,,,,,,,,,,,0,0,0,97-104 living,"100, 101, 102"
VA,2,P000326,15437,Pickett,Owen,Bradford,3,0,3,,3,0,3,,,,3,0,3,,,,,"100, 101, 102, 103, 104, 105, 106"
NC,4,P000523,15438,Price,David,Eugene,1,1,2,,1,1,2,1,1,2,,,,1,1,2,117 (current reps),"100, 101, 102, 103, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
SC,1,R000072,15439,Ravenel,Arthur,NA,3,1,4,,,,,,,,,,,3,1,4,97-104 living,"100, 101, 102, 103"
AZ,1,R000189,15440,Rhodes,John,Jacob,0,3,3,,,,,,,,0,3,3,,,,,"100, 101, 102"
HI,1,S000014,15441,Saiki,Patricia,NA,3,2,5,,,,,,,,,,,3,2,5,97-104 living,"100, 101"
OH,14,S000094,15442,Sawyer,Thomas,Charles,1,0,1,,1,0,1,,,,,,,,,,,"100, 101, 102, 103, 104, 105, 106, 107"
CO,2,S000462,15443,Skaggs,David,Evans,1,2,3,,1,2,3,,,,,,,,,,,"100, 101, 102, 103, 104, 105"
NY,30,S000480,15444,Slaughter,Louise,McIntosh,3,0,3,,3,0,3,3,0,3,3,0,3,,,,,"100, 101, 102"
NY,28,S000480,15444,Slaughter,Louise,McIntosh,3,0,3,,3,0,3,3,0,3,3,0,3,,,,,"103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
NY,25,S000480,15444,Slaughter,Louise,McIntosh,3,0,3,,3,0,3,3,0,3,3,0,3,,,,,"113, 114, 115"
TX,21,S000583,15445,Smith,Lamar,Seeligson,1,1,2,,1,1,2,0,2,2,,,,1,1,2,105-116 random sample,"100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115"
MI,4,U000031,15446,Upton,Frederick,Stephen,1,1,2,,1,1,2,,,,,,,1,1,2,diff child info,"100, 101, 102"
MI,4,U000031,15446,Upton,Frederick,Stephen,1,1,2,,1,1,2,,,,,,,1,1,2,117 (current reps),"100, 101, 102"
MI,6,U000031,15446,Upton,Frederick,Stephen,1,1,2,,1,1,2,,,,,,,1,1,2,diff child info,"103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
MI,6,U000031,15446,Upton,Frederick,Stephen,1,1,2,,1,1,2,,,,,,,1,1,2,117 (current reps),"103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
PA,7,W000268,15447,Weldon,Wayne,Curtis,3,2,5,,3,2,5,,,,,,,,,,,"100, 101, 102, 103, 104, 105, 106, 107, 108, 109"
CA,5,P000197,15448,Pelosi,Nancy,NA,4,1,5,,4,1,5,4,1,5,,,,4,1,5,117 (current reps),"100, 101, 102"
CA,8,P000197,15448,Pelosi,Nancy,NA,4,1,5,,4,1,5,4,1,5,,,,4,1,5,117 (current reps),"103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
CA,12,P000197,15448,Pelosi,Nancy,NA,4,1,5,,4,1,5,4,1,5,,,,4,1,5,117 (current reps),"113, 114, 115, 116"
CT,4,S001144,15449,Shays,Christopher,H.,1,0,1,,1,0,1,0,1,1,,,,,,,,"100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110"
TN,5,C000503,15450,Clement,Robert,Nelson,2,2,4,,2,2,4,,,,,,,,,,,"100, 101, 102, 103, 104, 105, 106, 107"
LA,4,M000388,15451,McCrery,James,O.,0,2,2,,0,2,2,,,,,,,0,2,2,diff child info,"100, 101, 102, 105, 106, 107, 108, 109, 110"
LA,5,M000388,15451,McCrery,James,O.,0,2,2,,0,2,2,,,,,,,0,2,2,diff child info,"103, 104"
VA,5,P000152,15452,Payne,Lewis,Franklin,3,1,4,,,,,,,,,,,3,1,4,97-104 living,"100, 101, 102, 103, 104"
IL,21,C000794,15453,Costello,Jerry,Francis,1,2,3,,1,2,3,1,2,3,,,,1,2,3,105-116 random sample,"100, 101, 102"
IL,12,C000794,15453,Costello,Jerry,Francis,1,2,3,,1,2,3,1,2,3,,,,1,2,3,105-116 random sample,"103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
NJ,3,P000034,15454,Pallone,Frank,NA,2,1,3,,2,1,3,,,,,,,2,1,3,diff child info,"101, 102"
NJ,3,P000034,15454,Pallone,Frank,NA,2,1,3,,2,1,3,,,,,,,2,1,3,117 (current reps),"101, 102"
NJ,6,P000034,15454,Pallone,Frank,NA,2,1,3,,2,1,3,,,,,,,2,1,3,diff child info,"103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
NJ,6,P000034,15454,Pallone,Frank,NA,2,1,3,,2,1,3,,,,,,,2,1,3,117 (current reps),"103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
TN,2,D000533,15455,Duncan,John,J.,2,2,4,,2,2,4,2,2,4,,,,,,,,"101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115"
CA,12,C000100,15600,Campbell,Thomas,J.,0,0,0,,0,0,0,,,,,,,0,0,0,97-104 living,"101, 102"
CA,15,C000100,15600,Campbell,Thomas,J.,0,0,0,,0,0,0,,,,,,,0,0,0,97-104 living,"104, 105, 106"
CA,40,C000830,15601,Cox,Charles,Christopher,1,2,3,,1,2,3,,,,,,,,,,,"101, 102"
CA,47,C000830,15601,Cox,Charles,Christopher,1,2,3,,1,2,3,,,,,,,,,,,"103, 104, 105, 106, 107"
CA,48,C000830,15601,Cox,Charles,Christopher,1,2,3,,1,2,3,,,,,,,,,,,"108, 109"
NH,2,D000451,15602,Douglas,Charles,Gywnne,0,0,0,,,,,,,,,,,0,0,0,97-104 living,101
NY,19,E000179,15603,Engel,Eliot,Lance,1,2,3,,1,2,3,1,2,3,,,,1,2,3,missing child info,"101, 102"
NY,17,E000179,15603,Engel,Eliot,Lance,1,2,3,,1,2,3,1,2,3,,,,1,2,3,missing child info,"103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
NY,16,E000179,15603,Engel,Eliot,Lance,1,2,3,,1,2,3,1,2,3,,,,1,2,3,missing child info,"113, 114, 115, 116"
OH,5,G000210,15604,Gillmor,Paul,Eugene,2,3,5,,2,3,5,2,3,5,2,3,5,,,,,"101, 102, 103, 104, 105, 106, 107, 108, 109, 110"
FL,13,G000336,15605,Goss,Porter,J.,1,3,4,,1,3,4,,,,,,,,,,,"101, 102"
FL,14,G000336,15605,Goss,Porter,J.,1,3,4,,1,3,4,,,,,,,,,,,"103, 104, 105, 106, 107, 108"
MO,7,H000151,15606,Hancock,Melton,D.,1,2,3,,,,,,,,1,2,3,,,,,"101, 102, 103, 104"
NE,2,H000652,15607,Hoagland,Peter,J.,0,0,0,,,,,,,,0,0,0,,,,,"101, 102, 103"
FL,14,J000187,15609,Johnston,Harry,A.,2,0,2,,,,,,,,2,0,2,,,,,"101, 102"
FL,19,J000187,15609,Johnston,Harry,A.,2,0,2,,,,,,,,2,0,2,,,,,"103, 104"
TX,14,L000119,15611,Laughlin,Gregory,H.,1,1,2,,,,,,,,,,,1,1,2,97-104 living,"101, 102, 103, 104"
NY,20,L000480,15612,Lowey,Nita,M.,2,1,3,,2,1,3,2,1,3,,,,,,,,"101, 102"
NY,18,L000480,15612,Lowey,Nita,M.,2,1,3,,2,1,3,2,1,3,,,,,,,,"103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
NY,17,L000480,15612,Lowey,Nita,M.,2,1,3,,2,1,3,2,1,3,,,,,,,,"113, 114, 115, 116"
WA,7,M000404,15613,McDermott,James,A.,1,1,2,,1,1,2,1,1,2,,,,,,,,"101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114"
NY,23,M000590,15614,McNulty,Michael,Robert,4,0,4,,4,0,4,4,0,4,,,,,,,,"101, 102"
NY,21,M000590,15614,McNulty,Michael,Robert,4,0,4,,4,0,4,4,0,4,,,,,,,,"103, 104, 105, 106, 107, 108, 109, 110"
MA,2,N000015,15616,Neal,Richard,Edmund,1,3,4,,1,3,4,1,3,4,,,,1,3,4,117 (current reps),"101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
MA,1,N000015,15616,Neal,Richard,Edmund,1,3,4,,1,3,4,1,3,4,,,,1,3,4,117 (current reps),"113, 114, 115, 116"
MS,4,P000066,15617,Parker,Michael,NA,1,2,3,,1,2,3,,,,,,,,,,,"101, 102, 103, 104"
NY,31,P000148,15618,Paxon,L.,William,1,0,1,,1,0,1,,,,,,,,,,,"101, 102"
NY,27,P000148,15618,Paxon,L.,William,1,0,1,,1,0,1,,,,,,,,,,,"103, 104, 105"
NJ,10,P000149,15619,Payne,Donald,Milford,2,1,3,,2,1,3,,,,2,1,3,2,1,3,diff child info,"101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
IL,22,P000452,15620,Poshard,Glenn,NA,1,1,2,,1,1,2,,,,,,,0,1,1,105-116 random sample,"101, 102"
IL,19,P000452,15620,Poshard,Glenn,NA,1,1,2,,1,1,2,,,,,,,0,1,1,105-116 random sample,"103, 104, 105"
CA,42,R000409,15621,Rohrabacher,Dana,NA,2,1,3,,0,0,0,1,2,3,,,,2,1,3,diff child info,"101, 102"
CA,45,R000409,15621,Rohrabacher,Dana,NA,2,1,3,,0,0,0,1,2,3,,,,2,1,3,diff child info,"103, 104, 105, 106, 107"
CA,46,R000409,15621,Rohrabacher,Dana,NA,2,1,3,,0,0,0,1,2,3,,,,1,2,3,diff child info,"108, 109, 110, 111, 112"
CA,48,R000409,15621,Rohrabacher,Dana,NA,2,1,3,,0,0,0,1,2,3,,,,2,1,3,diff child info,"113, 114, 115"
IL,4,S000056,15622,Sangmeister,George,Edward,1,1,2,,,,,,,,1,1,2,,,,,"101, 102"
IL,11,S000056,15622,Sangmeister,George,Edward,1,1,2,,,,,,,,1,1,2,,,,,103
TX,13,S000066,15623,Sarpalius,William,NA,0,1,1,,,,,,,,,,,0,1,1,97-104 living,"101, 102, 103"
NM,1,S000125,15624,Schiff,Steven,Harvey,1,1,2,,1,1,2,,,,1,1,2,,,,,"101, 102, 103, 104, 105"
MS,5,S000584,15625,Smith,Larkin,I.,1,0,1,,,,,,,,1,0,1,,,,,101
FL,6,S000822,15627,Stearns,Clifford,Bundy,0,3,3,,0,3,3,0,3,3,,,,,,,,"101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
TN,8,T000038,15628,Tanner,John,S.,1,1,2,,1,1,2,1,1,2,,,,,,,,"101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111"
WA,3,U000017,15629,Unsoeld,Jolene,NA,2,2,4,,,,,,,,,,,2,2,4,97-104 living,"101, 102, 103"
NY,27,W000099,15630,Walsh,James,T.,1,2,3,,1,2,3,1,2,3,,,,,,,,"101, 102"
NY,25,W000099,15630,Walsh,James,T.,1,2,3,,1,2,3,1,2,3,,,,,,,,"103, 104, 105, 106, 107, 108, 109, 110"
IN,4,L000420,15631,Long,Jill,Lynette,0,0,0,,,,,,,,,,,0,0,0,97-104 living,"101, 102, 103"
AL,3,B000897,15632,Browder,John,Glen,1,0,1,,,,,,,,,,,1,0,1,97-104 living,"101, 102, 103, 104"
WY,1,T000162,15633,Thomas,Craig,Lyle,2,2,4,,,,,,,,2,2,4,,,,,"101, 102, 103"
FL,18,R000435,15634,Ros-Lehtinen,Ileana,NA,2,1,3,,2,0,2,2,2,4,,,,,,,,"101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112"
FL,27,R000435,15634,Ros-Lehtinen,Ileana,NA,2,1,3,,2,0,2,2,2,4,,,,,,,,"113, 114, 115"
CA,15,C000670,15635,Condit,Gary,Adrian,1,1,2,,1,1,2,,,,,,,,,,,"101, 102"
CA,18,C000670,15635,Condit,Gary,Adrian,1,1,2,,1,1,2,,,,,,,,,,,"103, 104, 105, 106, 107"
TX,12,G000134,15636,Geren,Preston,M.,3,0,3,,,,,,,,,,,3,0,3,97-104 living,"101, 102, 103, 104"
MS,5,T000074,15637,Taylor,Gary,Eugene,2,1,3,,2,1,3,2,1,3,,,,,,,,"101, 102, 103, 104, 105, 106, 107"
MS,4,T000074,15637,Taylor,Gary,Eugene,2,1,3,,2,1,3,2,1,3,,,,,,,,"108, 109, 110, 111"
NY,14,M000843,15639,Molinari,Susan,NA,1,0,1,,1,0,1,,,,,,,,,,,"101, 102"
NY,13,M000843,15639,Molinari,Susan,NA,1,0,1,,1,0,1,,,,,,,,,,,"103, 104, 105"
OH,1,L000507,15823,Luken,Charles,J.,0,0,0,,,,,,,,,,,0,0,0,97-104 living,102
AZ,1,F000444,20100,Flake,Jeff,NA,1,4,5,,1,4,5,1,4,5,,,,,,,,107
AZ,6,F000444,20100,Flake,Jeff,NA,1,4,5,,1,4,5,1,4,5,,,,,,,,"108, 109, 110, 111, 112"
AR,3,B001236,20101,Boozman,John,NA,3,0,3,,3,0,3,3,0,3,,,,3,0,3,missing child info,"107, 108, 109, 110, 111"
AR,4,R000573,20102,Ross,Michael,Avery,1,1,2,,1,1,2,1,1,2,,,,1,1,2,105-116 random sample,"107, 108, 109, 110, 111, 112"
CA,15,H001034,20103,Honda,Mike,NA,1,1,2,,1,1,2,1,1,2,,,,,,,,"107, 108, 109, 110, 111, 112"
CA,17,H001034,20103,Honda,Mike,NA,1,1,2,,1,1,2,1,1,2,,,,,,,,"113, 114"
CA,27,S001150,20104,Schiff,Adam,NA,1,1,2,,1,0,1,1,1,2,,,,1,1,2,diff child info,107
CA,27,S001150,20104,Schiff,Adam,NA,1,1,2,,1,0,1,1,1,2,,,,1,1,2,117 (current reps),107
CA,29,S001150,20104,Schiff,Adam,NA,1,1,2,,1,0,1,1,1,2,,,,1,1,2,diff child info,"108, 109, 110, 111, 112"
CA,29,S001150,20104,Schiff,Adam,NA,1,1,2,,1,0,1,1,1,2,,,,1,1,2,117 (current reps),"108, 109, 110, 111, 112"
CA,28,S001150,20104,Schiff,Adam,NA,1,1,2,,1,0,1,1,1,2,,,,1,1,2,diff child info,"113, 114, 115, 116"
CA,28,S001150,20104,Schiff,Adam,NA,1,1,2,,1,0,1,1,1,2,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
CA,31,S001153,20105,Solis,Hilda,L.,0,0,0,,0,0,0,,,,,,,0,0,0,diff child info,107
CA,32,S001153,20105,Solis,Hilda,L.,0,0,0,,0,0,0,,,,,,,0,0,0,diff child info,"108, 109, 110, 111"
CA,32,W000794,20106,Watson,Diane,Edith,0,0,0,,0,0,0,,,,,,,0,0,0,diff child info,107
CA,33,W000794,20106,Watson,Diane,Edith,0,0,0,,0,0,0,,,,,,,0,0,0,diff child info,"108, 109, 110, 111"
CA,48,I000056,20107,Issa,Darrell,NA,0,1,1,,0,1,1,0,1,1,,,,0,1,1,117 (current reps),107
CA,49,I000056,20107,Issa,Darrell,NA,0,1,1,,0,1,1,0,1,1,,,,0,1,1,117 (current reps),"108, 109, 110, 111, 112, 113, 114, 115"
CA,49,D000598,20108,Davis,Susan,A.,0,2,2,,0,2,2,0,2,2,,,,,,,,107
CA,53,D000598,20108,Davis,Susan,A.,0,2,2,,0,2,2,0,2,2,,,,,,,,"108, 109, 110, 111, 112, 113, 114, 115, 116"
CT,2,S001152,20109,Simmons,Robert,NA,1,1,2,,1,1,2,,,,,,,1,1,2,105-116 random sample,"107, 108, 109"
FL,1,M001144,20110,Miller,Jefferson,B.,0,2,2,,0,2,2,0,2,2,,,,0,2,2,missing child info,"107, 108, 109, 110, 111, 112, 113, 114"
FL,4,C001045,20111,Crenshaw,Ander,NA,1,1,2,,2,0,2,1,1,2,,,,,,,,"107, 108, 109, 110, 111, 112, 113, 114"
FL,8,K000361,20112,Keller,Richard,NA,2,1,3,,1,1,2,2,1,3,,,,2,1,3,diff child info,"107, 108, 109, 110"
FL,12,P000586,20113,Putnam,Adam,NA,0,0,0,,0,0,0,,,,,,,0,0,0,diff child info,"107, 108, 109, 110, 111"
ID,1,O000166,20114,Otter,C.,L.,3,1,4,,3,1,4,,,,,,,,,,,"107, 108, 109"
IL,10,K000360,20115,Kirk,Mark,Steven,0,0,0,,0,0,0,,,,,,,0,0,0,diff child info,"107, 108, 109, 110, 111"
IL,15,J000285,20116,Johnson,Timothy,V.,5,4,9,,,,,,,,,,,,,,,"107, 108, 109, 110, 111, 112"
IN,2,P000587,20117,Pence,Mike,NA,2,1,3,,2,1,3,2,1,3,,,,,,,,107
IN,6,P000587,20117,Pence,Mike,NA,2,1,3,,2,1,3,2,1,3,,,,,,,,"108, 109, 110, 111, 112"
IN,7,K000359,20118,Kerns,Brian,D.,3,2,5,,3,2,5,,,,,,,,,,,107
MA,9,L000562,20119,Lynch,Stephen,F.,1,0,1,,1,0,1,2,0,2,,,,1,0,1,missing child info,"107, 108, 109, 110, 111, 112"
MA,9,L000562,20119,Lynch,Stephen,F.,1,0,1,,1,0,1,2,0,2,,,,1,0,1,117 (current reps),"107, 108, 109, 110, 111, 112"
MA,8,L000562,20119,Lynch,Stephen,F.,1,0,1,,1,0,1,2,0,2,,,,1,0,1,missing child info,"113, 114, 115, 116"
MA,8,L000562,20119,Lynch,Stephen,F.,1,0,1,,1,0,1,2,0,2,,,,1,0,1,117 (current reps),"113, 114, 115, 116"
MI,8,R000572,20120,Rogers,Mike,NA,1,1,2,,1,1,2,1,1,2,,,,,,,,"107, 108, 109, 110, 111, 112, 113"
MN,2,K000358,20121,Kennedy,Mark,NA,2,2,4,,2,2,4,,,,,,,,,,,107
MN,6,K000358,20121,Kennedy,Mark,NA,2,2,4,,2,2,4,,,,,,,,,,,"108, 109"
MN,4,M001143,20122,McCollum,Betty,NA,1,1,2,,1,1,2,1,1,2,,,,1,1,2,117 (current reps),"107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
MO,2,A000358,20123,Akin,W.,Todd,2,4,6,,2,4,6,2,4,6,4,2,6,,,,,"107, 108, 109, 110, 111, 112"
MO,6,G000546,20124,Graves,Samuel,NA,2,1,3,,2,1,3,2,1,3,,,,2,1,3,117 (current reps),"107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
MT,1,R000571,20125,Rehberg,Denny,NA,2,1,3,,2,1,3,2,1,3,,,,,,,,"107, 108, 109, 110, 111, 112"
NE,3,O000165,20126,Osborne,Thomas,NA,2,1,3,,2,1,3,,,,,,,,,,,"107, 108, 109"
NJ,7,F000443,20127,Ferguson,Michael,NA,2,1,3,,2,1,3,,,,,,,2,1,3,diff child info,"107, 108, 109, 110"
NY,1,G000547,20128,Grucci,Felix,J.,1,1,2,,1,1,2,,,,,,,,,,,107
NY,2,I000057,20129,Israel,Steve,NA,2,0,2,,2,0,2,,,,,,,2,0,2,diff child info,"107, 108, 109, 110, 111, 112"
NY,3,I000057,20129,Israel,Steve,NA,2,0,2,,2,0,2,,,,,,,2,0,2,diff child info,"113, 114"
OH,12,T000462,20130,Tiberi,Patrick,NA,4,0,4,,1,0,1,,,,,,,4,0,4,105-116 random sample,"107, 108, 109, 110, 111, 112, 113, 114, 115"
OK,1,S001155,20131,Sullivan,John,NA,2,2,4,,2,2,4,2,2,4,,,,,,,,"107, 108, 109, 110, 111, 112"
OK,2,C001044,20132,Carson,Brad,NA,0,0,0,,0,0,0,,,,,,,,,,,"107, 108"
PA,4,H001033,20133,Hart,Melissa,A.,0,0,0,,0,0,0,,,,,,,,,,,"107, 108, 109"
PA,9,S001154,20134,Shuster,William,NA,0,2,2,,0,2,2,1,1,2,,,,,,,,"107, 108, 109, 110, 111, 112, 113, 114, 115"
PA,19,P000585,20135,Platts,Todd,NA,1,1,2,,1,1,2,1,1,2,,,,1,1,2,105-116 random sample,"107, 108, 109, 110, 111, 112"
RI,2,L000559,20136,Langevin,James,NA,0,0,0,,0,0,0,,,,,,,0,0,0,diff child info,"107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
RI,2,L000559,20136,Langevin,James,NA,0,0,0,,0,0,0,,,,,,,0,0,0,117 (current reps),"107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
SC,1,B001235,20137,Brown,Henry,Edward,2,1,3,,2,1,3,,,,,,,2,1,3,diff child info,"107, 108, 109, 110, 111"
SC,2,W000795,20138,Wilson,Addison,Graves,0,4,4,,0,4,4,0,4,4,,,,0,4,4,missing child info,"107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
SC,2,W000795,20138,Wilson,Addison,Graves,0,4,4,,0,4,4,0,4,4,,,,0,4,4,117 (current reps),"107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
TX,7,C001048,20139,Culberson,John,NA,1,0,1,,1,0,1,1,0,1,,,,,,,,"107, 108, 109, 110, 111, 112, 113, 114, 115"
UT,2,M001142,20140,Matheson,James,David,0,2,2,,0,1,1,0,2,2,,,,0,2,2,diff child info,"107, 108, 109, 110, 111, 112"
UT,4,M001142,20140,Matheson,James,David,0,2,2,,0,1,1,0,2,2,,,,0,2,2,diff child info,113
VA,1,D000597,20141,Davis,Jo,Ann,0,2,2,,0,2,2,0,2,2,0,2,2,,,,,"107, 108, 109, 110"
VA,2,S001151,20142,Schrock,Edward,NA,0,1,1,,0,1,1,,,,,,,,,,,"107, 108"
VA,4,F000445,20143,Forbes,J.,Randy,1,3,4,,1,3,4,1,3,4,,,,,,,,"107, 108, 109, 110, 111, 112, 113, 114"
VA,7,C001046,20144,Cantor,Eric,NA,1,2,3,,1,2,3,,,,,,,1,2,3,diff child info,"107, 108, 109, 110, 111, 112, 113"
WA,2,L000560,20145,Larsen,Richard,Ray,0,2,2,,0,2,2,0,2,2,,,,0,2,2,117 (current reps),"107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
WV,2,C001047,20146,Capito,Shelley,Moore,1,2,3,,1,2,3,,,,,,,1,2,3,diff child info,"107, 108, 109, 110, 111, 112, 113"
MO,1,C001049,20147,Clay,William,Lacy,1,1,2,,1,1,2,1,1,2,,,,,,,,"107, 108, 109, 110, 111, 112, 113, 114, 115, 116"
AL,1,B001244,20300,Bonner,Josiah,Robins,1,1,2,,1,1,2,1,1,2,,,,,,,,"108, 109, 110, 111, 112, 113"
AL,3,R000575,20301,Rogers,Michael,Dennis,1,2,3,,1,2,3,1,2,3,,,,1,2,3,117 (current reps),"108, 109, 110, 111, 112, 113, 114, 115, 116"
AL,7,D000602,20302,Davis,Artur,NA,0,0,0,,0,0,0,,,,,,,0,0,0,diff child info,"108, 109, 110, 111"
AZ,1,R000574,20303,Renzi,Rick,NA,7,5,12,,7,5,12,,,,,,,7,5,12,diff child info,"108, 109, 110"
AZ,2,F000448,20304,Franks,Trent,NA,1,1,2,,0,0,0,1,1,2,,,,1,1,2,diff child info,"108, 109, 110, 111, 112"
AZ,8,F000448,20304,Franks,Trent,NA,1,1,2,,0,0,0,1,1,2,,,,1,1,2,diff child info,"113, 114, 115"
AZ,7,G000551,20305,Grijalva,Raul,M.,3,0,3,,3,0,3,3,0,3,,,,3,0,3,117 (current reps),"108, 109, 110, 111, 112"
AZ,3,G000551,20305,Grijalva,Raul,M.,3,0,3,,3,0,3,3,0,3,,,,3,0,3,117 (current reps),"113, 114, 115, 116"
CA,18,C001050,20306,Cardoza,Dennis,A.,3,1,4,,2,1,3,2,1,3,,,,3,1,4,105-116 random sample,"108, 109, 110, 111, 112"
CA,21,N000181,20307,Nunes,Devin,NA,3,0,3,,0,0,0,3,0,3,,,,3,0,3,117 (current reps),"108, 109, 110, 111, 112"
CA,22,N000181,20307,Nunes,Devin,NA,3,0,3,,0,0,0,3,0,3,,,,3,0,3,diff child info,"113, 114, 115, 116"
CA,22,N000181,20307,Nunes,Devin,NA,3,0,3,,0,0,0,3,0,3,,,,3,0,3,117 (current reps),"113, 114, 115, 116"
CA,39,S001156,20310,Sanchez,Linda,T.,0,1,1,,0,0,0,0,1,1,,,,0,1,1,diff child info,"108, 109, 110, 111, 112"
CA,39,S001156,20310,Sanchez,Linda,T.,0,1,1,,0,0,0,0,1,1,,,,0,1,1,117 (current reps),"108, 109, 110, 111, 112"
CA,38,S001156,20310,Sanchez,Linda,T.,0,1,1,,0,0,0,0,1,1,,,,0,1,1,diff child info,"113, 114, 115, 116"
CA,38,S001156,20310,Sanchez,Linda,T.,0,1,1,,0,0,0,0,1,1,,,,0,1,1,117 (current reps),"113, 114, 115, 116"
CO,4,M001152,20311,Musgrave,Marilyn,N,2,2,4,,2,2,4,,,,,,,2,2,4,diff child info,"108, 109, 110"
CO,7,B001240,20312,Beauprez,Bob,NA,1,3,4,,1,3,4,,,,,,,1,3,4,105-116 random sample,"108, 109"
