congress,id,aauw_support_voting,aauw_support_all
115,S001176,0,0
115,S001180,100,100
115,S001183,0,0
115,S001185,100,100
115,S001187,0,0
115,S001189,0,0
115,S001190,100,100
115,S001191,100,100
115,S001192,0,0
115,S001193,100,100
115,S001195,0,0
115,S001196,17,17
115,S001199,0,0
115,S001200,100,100
115,S001201,100,100
115,S001205,50,50
115,T000193,100,83
115,T000238,0,0
115,T000460,100,100
115,T000462,0,0
115,T000463,33,33
115,T000465,100,100
115,T000467,0,0
115,T000468,100,100
115,T000469,100,100
115,T000470,0,0
115,T000472,100,100
115,T000474,100,100
115,T000475,0,0
115,T000477,0,0
115,T000478,0,0
115,U000031,0,0
115,V000081,100,100
115,V000108,100,100
115,V000129,17,17
115,V000130,100,100
115,V000131,100,100
115,V000132,100,100
115,W000187,100,100
115,W000791,0,0
115,W000795,0,0
115,W000797,100,100
115,W000798,0,0
115,W000799,100,100
115,W000800,100,100
115,W000804,0,0
115,W000806,0,0
115,W000808,100,100
115,W000809,0,0
115,W000810,0,0
115,W000812,0,0
115,W000813,0,0
115,W000814,0,0
115,W000815,0,0
115,W000816,0,0
115,W000819,0,0
115,W000820,0,0
115,W000821,0,0
115,W000822,100,100
115,W000826,50,50
115,Y000033,0,0
115,Y000062,100,100
115,Y000063,0,0
115,Y000065,0,0
115,Y000066,0,0
115,Z000017,17,17
115,Z000018,0,0
116,A000055,0,0
116,A000367,0,0
116,A000369,14,14
116,A000370,100,100
116,A000371,100,100
116,A000372,14,14
116,A000374,17,14
116,A000375,0,0
116,A000376,71,71
116,A000377,14,14
116,A000378,71,71
116,B000490,86,86
116,B000574,100,100
116,B000755,0,0
116,B001248,0,0
116,B001250,14,14
116,B001251,86,86
116,B001257,14,14
116,B001260,14,14
116,B001270,100,86
116,B001274,0,0
116,B001275,17,14
116,B001278,100,100
116,B001281,100,100
116,B001282,17,14
116,B001284,29,29
116,B001285,100,100
116,B001286,86,86
116,B001287,86,86
116,B001289,0,0
116,B001291,0,0
116,B001292,86,86
116,B001295,14,14
116,B001296,100,100
116,B001297,0,0
116,B001298,0,0
116,B001299,0,0
116,B001300,100,100
116,B001301,14,14
116,B001302,0,0
116,B001303,100,100
116,B001304,83,71
116,B001305,0,0
116,B001306,14,14
116,B001307,0,0
116,B001308,57,57
116,B001309,0,0
116,B001311,0,0
116,C000059,14,14
116,C000266,14,14
116,C000537,83,71
116,C000754,100,100
116,C000984,80,80
116,C001049,100,100
116,C001051,14,14
116,C001053,14,14
116,C001055,71,71
116,C001059,71,71
116,C001061,86,86
116,C001062,0,0
116,C001063,71,71
116,C001066,100,100
116,C001067,100,100
116,C001068,100,100
116,C001069,100,100
116,C001072,100,100
116,C001078,100,100
116,C001080,100,100
116,C001084,100,100
116,C001087,0,0
116,C001090,100,86
116,C001091,86,86
116,C001092,0,0
116,C001093,14,14
116,C001094,14,14
116,C001097,100,100
116,C001101,86,86
116,C001103,0,0
116,C001108,14,14
116,C001109,0,0
116,C001110,86,86
116,C001111,86,86
116,C001112,100,100
116,C001114,0,0
116,C001115,0,0
116,C001117,100,100
116,C001118,14,14
116,C001119,86,86
116,C001120,0,0
116,C001121,100,100
116,C001122,57,57
116,C001123,100,100
116,C001124,100,100
116,D000096,100,100
116,D000191,100,100
116,D000197,86,86
116,D000216,86,86
116,D000399,100,100
116,D000482,86,86
116,D000598,100,100
116,D000600,43,43
116,D000610,100,100
116,D000614,0,0
116,D000615,0,0
116,D000616,0,0
116,D000617,100,100
116,D000619,29,29
116,D000623,100,100
116,D000624,100,86
116,D000626,0,0
116,D000627,86,86
116,D000628,14,14
116,D000629,71,71
116,D000630,86,86
116,D000631,100,100
116,E000179,100,100
116,E000215,100,100
116,E000294,0,0
116,E000296,100,100
116,E000297,100,100
116,E000298,0,0
116,E000299,100,100
116,F000449,17,14
116,F000450,14,14
116,F000454,86,86
116,F000455,86,86
116,F000459,0,0
116,F000461,0,0
116,F000462,100,100
116,F000465,0,0
116,F000466,71,71
116,F000467,86,86
116,F000468,71,71
116,F000469,0,0
116,G000061,0,0
116,G000377,17,14
116,G000546,0,0
116,G000551,100,100
116,G000552,0,0
116,G000553,86,86
116,G000558,14,14
116,G000559,86,86
116,G000560,14,14
116,G000563,0,0
116,G000565,0,0
116,G000568,0,0
116,G000571,75,43
116,G000574,100,100
116,G000576,0,0
116,G000577,14,14
116,G000578,0,0
116,G000579,14,14
116,G000581,86,86
116,G000583,86,86
116,G000584,0,0
116,G000585,86,86
116,G000586,100,100
116,G000587,100,100
116,G000588,14,14
116,G000589,0,0
116,G000590,0,0
116,G000591,14,14
116,G000592,86,86
116,H000324,100,100
116,H000874,86,86
116,H001038,86,86
116,H001047,100,100
116,H001048,0,0
116,H001052,0,0
116,H001053,14,14
116,H001056,14,14
116,H001058,14,14
116,H001064,100,100
116,H001065,0,0
116,H001066,86,86
116,H001067,14,14
116,H001068,100,100
116,H001071,0,0
116,H001072,14,14
116,H001073,43,43
116,H001074,14,14
116,H001077,0,0
116,H001080,100,100
116,H001081,100,100
116,H001082,0,0
116,H001083,57,57
116,H001085,86,86
116,H001087,100,100
116,H001088,0,0
116,H001090,100,100
116,H001092,50,50
116,J000020,0,0
116,J000032,100,100
116,J000126,86,86
116,J000255,0,0
116,J000288,86,86
116,J000289,0,0
116,J000292,0,0
116,J000294,100,100
116,J000295,14,14
116,J000298,100,100
116,J000299,17,14
116,J000301,14,14
116,J000302,0,0
116,K000009,100,100
116,K000188,86,86
116,K000210,14,14
116,K000362,0,0
116,K000368,100,100
116,K000375,100,100
116,K000376,14,14
116,K000378,17,14
116,K000379,100,100
116,K000380,100,100
116,K000381,100,100
116,K000382,100,100
116,K000385,100,100
116,K000386,29,29
116,K000388,14,14
116,K000389,100,100
116,K000391,100,100
116,K000392,14,14
116,K000394,86,86
116,K000395,20,20
116,L000287,100,100
116,L000397,100,100
116,L000480,86,86
116,L000491,14,14
116,L000551,100,100
116,L000557,100,86
116,L000559,100,100
116,L000560,100,100
116,L000562,100,100
116,L000563,86,86
116,L000564,0,0
116,L000565,71,71
116,L000566,14,14
116,L000569,14,14
116,L000570,100,100
116,L000576,0,0
116,L000578,0,0
116,L000579,100,100
116,L000581,100,100
116,L000582,100,86
116,L000583,0,0
116,L000585,0,0
116,L000586,100,100
116,L000588,86,86
116,L000589,0,0
116,L000590,71,71
116,L000591,100,100
116,L000592,100,100
116,L000593,100,100
116,M000087,100,100
116,M000312,100,100
116,M000687,0,0
116,M001137,100,100
116,M001143,100,100
116,M001156,17,14
116,M001157,14,14
116,M001158,0,0
116,M001159,14,14
116,M001160,100,100
116,M001163,100,100
116,M001165,14,14
116,M001166,86,86
116,M001177,0,0
116,M001179,0,0
116,M001180,14,14
116,M001184,0,0
116,M001185,100,100
116,M001187,0,0
116,M001188,100,100
116,M001190,0,0
116,M001194,14,14
116,M001195,0,0
116,M001196,100,86
116,M001198,0,0
116,M001199,0,0
116,M001200,100,100
116,M001201,14,14
116,M001202,86,86
116,M001203,86,86
116,M001204,0,0
116,M001205,0,0
116,M001206,86,86
116,M001207,100,100
116,M001208,100,100
116,M001209,57,57
116,M001210,25,25
116,N000002,100,100
116,N000015,100,100
116,N000179,100,100
116,N000181,0,0
116,N000188,100,100
116,N000189,0,0
116,N000190,0,0
116,N000191,100,100
116,O000168,0,0
116,O000171,71,71
116,O000172,100,100
116,O000173,100,100
116,P000034,86,86
116,P000096,86,86
116,P000197,67,67
116,P000258,67,57
116,P000523,86,86
116,P000593,100,100
116,P000597,100,100
116,P000599,0,0
116,P000601,0,0
116,P000604,100,100
116,P000605,14,14
116,P000607,100,100
116,P000608,86,86
116,P000609,0,0
116,P000613,86,86
116,P000614,86,86
116,P000615,14,14
116,P000616,86,86
116,P000617,100,100
116,P000618,100,86
116,Q000023,100,100
116,R000395,14,14
116,R000486,100,100
116,R000515,100,100
116,R000575,14,14
116,R000576,86,86
116,R000577,100,86
116,R000582,14,14
116,R000585,43,43
116,R000588,100,100
116,R000591,14,14
116,R000597,0,0
116,R000599,86,86
116,R000601,0,0
116,R000602,100,100
116,R000603,0,0
116,R000606,100,100
116,R000607,17,14
116,R000609,0,0
116,R000610,14,14
116,R000611,0,0
116,R000612,0,0
116,R000613,83,71
116,R000614,0,0
116,R000616,100,100
116,S000185,86,86
116,S000244,0,0
116,S000248,100,71
116,S000344,86,86
116,S000364,0,0
116,S000510,100,86
116,S000522,57,57
116,S001145,100,100
116,S001148,17,14
116,S001150,86,86
116,S001156,100,100
116,S001157,100,100
116,S001165,100,100
116,S001168,100,100
116,S001172,0,0
116,S001175,100,100
116,S001176,14,14
116,S001180,57,57
116,S001183,0,0
116,S001185,86,86
116,S001187,14,14
116,S001189,14,14
116,S001190,86,86
116,S001192,0,0
116,S001193,83,71
116,S001195,0,0
116,S001196,29,29
116,S001199,17,14
116,S001200,100,100
116,S001201,100,100
116,S001205,100,100
116,S001206,100,100
116,S001207,86,86
116,S001208,100,100
116,S001209,100,100
116,S001210,14,14
116,S001211,86,86
116,S001212,14,14
116,S001213,14,14
116,S001214,0,0
116,S001215,86,86
116,S001216,86,86
116,T000165,0,0
116,T000193,100,100
116,T000238,0,0
116,T000460,86,86
116,T000463,17,14
116,T000467,14,14
116,T000468,100,100
116,T000469,100,100
116,T000470,0,0
116,T000472,100,100
116,T000474,86,86
116,T000479,0,0
116,T000480,0,0
116,T000481,100,100
116,T000482,100,100
116,T000483,100,100
116,T000484,57,57
116,U000031,14,14
116,U000040,86,86
116,V000081,100,100
116,V000108,86,86
116,V000130,100,100
116,V000131,86,86
116,V000132,100,100
116,V000133,71,71
116,W000187,100,100
116,W000791,29,29
116,W000795,20,14
116,W000797,100,86
116,W000798,14,14
116,W000800,100,100
116,W000804,14,14
116,W000806,0,0
116,W000808,100,100
116,W000809,14,14
116,W000810,0,0
116,W000812,14,14
116,W000813,0,0
116,W000814,0,0
116,W000815,0,0
116,W000816,0,0
116,W000819,17,14
116,W000821,17,14
116,W000822,100,100
116,W000823,14,14
116,W000824,0,0
116,W000825,100,100
116,W000826,86,86
116,W000827,0,0
116,Y000033,17,14
116,Y000062,100,100
116,Y000065,0,0
116,Z000017,14,14
